episode,timestep,reward_sum,reward_mean,steps,energy_cost_zar,demand_charge_zar
1,672,-1280.886,-1.90608,672,124018.58,0.0
2,1344,-1751.2525,-2.606031,672,169510.86,0.0
3,2016,-1840.3369,-2.738597,672,178007.18,0.0
4,2688,-1125.0741,-1.674217,672,107381.79,0.0
5,3360,-1223.4558,-1.820619,672,118701.71,0.0
6,4032,-1133.3776,-1.686574,672,108542.78,0.0
7,4704,-1153.4063,-1.716378,672,109259.48,0.0
8,5376,-1175.7454,-1.749621,672,109700.86,0.0
9,6048,-1648.7562,-2.453506,672,159865.21,0.0
10,6720,-1033.634,-1.538146,672,97476.43,0.0
11,7392,-1624.5316,-2.417458,672,157280.6,0.0
12,8064,-972.9342,-1.447819,672,91413.64,0.0
13,8736,-986.23,-1.467604,672,93294.44,0.0
14,9408,-1033.5693,-1.53805,672,98090.21,0.0
15,10080,-871.243,-1.296493,672,82494.64,0.0
16,10752,-1398.8025,-2.081551,672,134298.98,0.0
17,11424,-993.6282,-1.478613,672,94290.7,0.0
18,12096,-1054.5987,-1.569343,672,99351.89,0.0
19,12768,-892.5493,-1.328198,672,79278.9,0.0
20,13440,-1226.1564,-1.824638,672,117369.62,0.0
21,14112,-1085.1397,-1.614791,672,96941.05,0.0
22,14784,-999.8828,-1.487921,672,91963.3,0.0
23,15456,-976.4005,-1.452977,672,89526.6,0.0
24,16128,-902.0741,-1.342372,672,81237.65,0.0
25,16800,-888.106,-1.321586,672,78497.41,0.0
26,17472,-1062.462,-1.581045,672,100291.22,0.0
27,18144,-829.6653,-1.234621,672,78488.34,0.0
28,18816,-990.5476,-1.474029,672,91795.0,0.0
29,19488,-972.1733,-1.446686,672,91585.95,0.0
30,20160,-974.254,-1.449783,672,90761.17,0.0
31,20832,-1134.7386,-1.688599,672,107895.95,0.0
32,21504,-975.6784,-1.451902,672,93011.34,0.0
33,22176,-914.3594,-1.360654,672,85895.92,0.0
34,22848,-1180.8109,-1.757159,672,112995.2,0.0
35,23520,-986.3275,-1.467749,672,93810.11,0.0
36,24192,-875.0478,-1.302154,672,80226.44,0.0
37,24864,-880.4005,-1.31012,672,83102.93,0.0
38,25536,-999.1105,-1.486772,672,94907.26,0.0
39,26208,-838.996,-1.248506,672,77578.03,0.0
40,26880,-871.3947,-1.296718,672,79424.49,0.0
41,27552,-1088.2338,-1.619396,672,104007.59,0.0
42,28224,-1021.6841,-1.520363,672,95343.29,0.0
43,28896,-1001.7655,-1.490723,672,96355.56,0.0
44,29568,-809.8642,-1.205155,672,75267.58,0.0
45,30240,-904.5352,-1.346035,672,82841.7,0.0
46,30912,-898.2818,-1.336729,672,84711.96,0.0
47,31584,-998.2091,-1.48543,672,95899.42,0.0
48,32256,-1125.8944,-1.675438,672,107925.24,0.0
49,32928,-817.7684,-1.216917,672,76101.2,0.0
50,33600,-975.8036,-1.452089,672,90020.18,0.0
51,34272,-799.902,-1.19033,672,73916.66,0.0
52,34944,-985.1638,-1.466018,672,92386.98,0.0
53,35616,-811.8089,-1.208049,672,74025.28,0.0
54,36288,-964.25,-1.434896,672,91114.73,0.0
55,36960,-828.12,-1.232321,672,77275.14,0.0
56,37632,-1083.1727,-1.611864,672,101532.77,0.0
57,38304,-1003.1504,-1.492783,672,92654.31,0.0
58,38976,-802.1463,-1.19367,672,74394.06,0.0
59,39648,-867.989,-1.29165,672,81177.61,0.0
60,40320,-1144.6413,-1.703335,672,109963.2,0.0
61,40992,-1095.8283,-1.630697,672,104640.15,0.0
62,41664,-867.2335,-1.290526,672,81471.72,0.0
63,42336,-1005.2106,-1.495849,672,96074.06,0.0
64,43008,-902.3189,-1.342736,672,84572.9,0.0
65,43680,-940.4194,-1.399434,672,87801.3,0.0
66,44352,-1038.9935,-1.546121,672,96950.66,0.0
67,45024,-926.6281,-1.378911,672,86310.37,0.0
68,45696,-866.8278,-1.289922,672,80999.63,0.0
69,46368,-953.1213,-1.418335,672,89881.86,0.0
70,47040,-1095.598,-1.630354,672,103343.05,0.0
71,47712,-774.1565,-1.152019,672,72259.88,0.0
72,48384,-981.9489,-1.461234,672,92012.96,0.0
73,49056,-937.5648,-1.395186,672,86965.1,0.0
74,49728,-983.4996,-1.463541,672,92618.11,0.0
75,50400,-978.1783,-1.455623,672,90701.67,0.0
76,51072,-798.1223,-1.187682,672,72097.3,0.0
77,51744,-832.1187,-1.238272,672,76131.87,0.0
78,52416,-988.4328,-1.470882,672,92554.89,0.0
79,53088,-1107.7119,-1.648381,672,104885.66,0.0
80,53760,-843.4858,-1.255187,672,76968.97,0.0
81,54432,-919.406,-1.368164,672,85066.81,0.0
82,55104,-815.1113,-1.212963,672,73639.08,0.0
83,55776,-827.4698,-1.231354,672,77058.53,0.0
84,56448,-803.1584,-1.195176,672,73038.88,0.0
85,57120,-1085.4091,-1.615192,672,103221.63,0.0
86,57792,-936.8955,-1.39419,672,87250.26,0.0
87,58464,-805.4633,-1.198606,672,73400.95,0.0
88,59136,-918.6803,-1.367084,672,84740.6,0.0
89,59808,-925.1376,-1.376693,672,86489.36,0.0
90,60480,-955.8275,-1.422362,672,89433.16,0.0
91,61152,-1075.763,-1.600838,672,103175.99,0.0
92,61824,-922.8891,-1.373347,672,85833.46,0.0
93,62496,-821.2972,-1.222168,672,74360.16,0.0
94,63168,-861.7066,-1.282301,672,81670.84,0.0
95,63840,-1095.6092,-1.630371,672,104747.24,0.0
96,64512,-1108.7791,-1.649969,672,105674.65,0.0
97,65184,-906.2432,-1.348576,672,83824.63,0.0
98,65856,-959.8095,-1.428288,672,89861.93,0.0
99,66528,-799.3061,-1.189444,672,74662.62,0.0
100,67200,-955.8972,-1.422466,672,89276.54,0.0
101,67872,-1115.6804,-1.660239,672,105603.31,0.0
102,68544,-834.4535,-1.241746,672,76676.43,0.0
103,69216,-858.7934,-1.277966,672,79589.9,0.0
104,69888,-834.9053,-1.242419,672,79599.44,0.0
105,70560,-813.4079,-1.210428,672,75887.57,0.0
106,71232,-1142.7506,-1.700522,672,107379.27,0.0
107,71904,-1032.7267,-1.536796,672,97431.48,0.0
108,72576,-1098.6328,-1.63487,672,104982.8,0.0
109,73248,-910.4254,-1.3548,672,84899.59,0.0
110,73920,-1094.6183,-1.628896,672,102967.38,0.0
111,74592,-952.3923,-1.41725,672,90101.28,0.0
112,75264,-804.8144,-1.19764,672,75553.51,0.0
113,75936,-796.8835,-1.185839,672,73225.94,0.0
114,76608,-931.8937,-1.386747,672,88584.64,0.0
115,77280,-939.7389,-1.398421,672,88355.3,0.0
116,77952,-950.1487,-1.413912,672,88407.84,0.0
117,78624,-836.1441,-1.244262,672,79247.33,0.0
118,79296,-881.1865,-1.311289,672,84541.23,0.0
119,79968,-923.0569,-1.373597,672,86617.04,0.0
120,80640,-1142.2937,-1.699842,672,108460.65,0.0
121,81312,-956.1529,-1.422847,672,88374.93,0.0
122,81984,-1105.1099,-1.644509,672,103937.7,0.0
123,82656,-868.4201,-1.292292,672,80140.48,0.0
124,83328,-1005.2515,-1.49591,672,92994.5,0.0
125,84000,-1006.6533,-1.497996,672,92604.16,0.0
126,84672,-812.8092,-1.209538,672,76907.91,0.0
127,85344,-960.1971,-1.428865,672,86931.9,0.0
128,86016,-978.6319,-1.456297,672,90125.15,0.0
129,86688,-1061.6386,-1.579819,672,98846.69,0.0
130,87360,-1102.9195,-1.641249,672,105618.05,0.0
131,88032,-1089.5126,-1.621299,672,104718.55,0.0
132,88704,-1076.7146,-1.602254,672,100167.12,0.0
133,89376,-906.5278,-1.349,672,85162.59,0.0
134,90048,-962.4309,-1.432189,672,89931.44,0.0
135,90720,-995.0669,-1.480754,672,90286.7,0.0
136,91392,-1144.9023,-1.703724,672,109145.7,0.0
137,92064,-808.859,-1.203659,672,76339.61,0.0
138,92736,-1106.6679,-1.646827,672,103627.02,0.0
139,93408,-998.1609,-1.485358,672,93479.45,0.0
140,94080,-1175.137,-1.748716,672,109536.41,0.0
141,94752,-968.0491,-1.440549,672,92214.91,0.0
142,95424,-920.4823,-1.369765,672,86761.54,0.0
143,96096,-996.9368,-1.483537,672,94455.64,0.0
144,96768,-995.1052,-1.480811,672,94482.81,0.0
145,97440,-870.2332,-1.29499,672,81641.18,0.0
146,98112,-1012.4492,-1.506621,672,94868.96,0.0
147,98784,-945.024,-1.406286,672,87203.28,0.0
148,99456,-901.2215,-1.341103,672,75149.66,9540.0
149,100128,-908.6048,-1.35209,672,75716.17,9660.0
150,100800,-1166.0555,-1.735202,672,107739.8,0.0
151,101472,-989.9655,-1.473163,672,91411.29,0.0
152,102144,-990.5471,-1.474028,672,93089.91,0.0
153,102816,-848.6994,-1.262946,672,80106.36,0.0
154,103488,-857.2406,-1.275656,672,78222.64,0.0
155,104160,-1171.5425,-1.743367,672,113706.1,0.0
156,104832,-1141.3472,-1.698433,672,109101.14,0.0
157,105504,-863.8035,-1.285422,672,81366.49,0.0
158,106176,-862.63,-1.283676,672,80479.33,0.0
159,106848,-834.885,-1.242388,672,76833.76,0.0
160,107520,-1164.444,-1.732804,672,110009.01,0.0
161,108192,-987.1235,-1.468934,672,92620.89,0.0
162,108864,-1067.9244,-1.589173,672,98863.61,0.0
163,109536,-896.0265,-1.333373,672,83182.97,0.0
164,110208,-858.1067,-1.276944,672,79045.28,0.0
165,110880,-986.9686,-1.468703,672,91838.64,0.0
166,111552,-1020.6845,-1.518876,672,95360.73,0.0
167,112224,-1162.4707,-1.729867,672,112054.56,0.0
168,112896,-830.9177,-1.236485,672,74540.81,0.0
169,113568,-968.793,-1.441656,672,90959.0,0.0
170,114240,-899.2307,-1.338141,672,75735.0,9540.0
171,114912,-989.7891,-1.4729,672,90996.86,0.0
172,115584,-849.1846,-1.263667,672,79876.79,0.0
173,116256,-1197.4746,-1.781956,672,113254.65,0.0
174,116928,-963.2442,-1.433399,672,90171.19,0.0
175,117600,-1023.1655,-1.522568,672,97064.08,0.0
176,118272,-1036.298,-1.54211,672,98053.49,0.0
177,118944,-880.8624,-1.310807,672,81700.62,0.0
178,119616,-1030.4753,-1.533445,672,97466.57,0.0
179,120288,-914.0735,-1.360228,672,87425.85,0.0
180,120960,-853.4013,-1.269942,672,78463.82,0.0
181,121632,-1264.4394,-1.881606,672,117777.04,0.0
182,122304,-1292.4118,-1.923232,672,122375.81,0.0
183,122976,-1185.7183,-1.764462,672,114355.32,0.0
184,123648,-1292.9265,-1.923998,672,123221.13,0.0
185,124320,-1017.9041,-1.514738,672,95544.46,0.0
186,124992,-879.737,-1.309132,672,82898.39,0.0
187,125664,-909.1672,-1.352927,672,86233.54,0.0
188,126336,-1146.6069,-1.70626,672,109828.5,0.0
189,127008,-1045.0389,-1.555117,672,99999.41,0.0
190,127680,-874.1639,-1.300839,672,83129.39,0.0
191,128352,-989.1447,-1.471941,672,93118.93,0.0
192,129024,-995.2016,-1.480955,672,93368.05,0.0
193,129696,-1061.5684,-1.579715,672,98078.52,0.0
194,130368,-994.0878,-1.479297,672,93458.72,0.0
195,131040,-848.1044,-1.26206,672,79501.46,0.0
196,131712,-1316.409,-1.958942,672,127407.62,0.0
197,132384,-886.9046,-1.319798,672,81311.04,0.0
198,133056,-1342.2747,-1.997433,672,130022.55,0.0
199,133728,-1299.7387,-1.934135,672,126181.9,0.0
200,134400,-1301.0054,-1.93602,672,126253.25,0.0
201,135072,-992.8958,-1.477523,672,94994.85,0.0
202,135744,-904.8898,-1.346562,672,74943.39,11250.0
203,136416,-907.0681,-1.349804,672,84426.38,0.0
204,137088,-1014.8007,-1.51012,672,96688.9,0.0
205,137760,-1077.1148,-1.602849,672,100836.52,0.0
206,138432,-855.3583,-1.272855,672,78686.04,0.0
207,139104,-1021.8001,-1.520536,672,97014.7,0.0
208,139776,-1148.882,-1.709646,672,108814.08,0.0
209,140448,-866.0071,-1.288701,672,80212.96,0.0
210,141120,-1258.6129,-1.872936,672,120491.7,0.0
211,141792,-1060.894,-1.578711,672,99680.22,0.0
212,142464,-1043.874,-1.553384,672,98372.7,0.0
213,143136,-973.4264,-1.448551,672,88838.9,0.0
214,143808,-866.3794,-1.289255,672,79939.67,0.0
215,144480,-1104.3874,-1.643434,672,103151.06,0.0
216,145152,-936.3504,-1.393379,672,87651.14,0.0
217,145824,-973.9239,-1.449292,672,90330.02,0.0
218,146496,-862.2764,-1.283149,672,80837.59,0.0
219,147168,-846.5312,-1.259719,672,77858.7,0.0
220,147840,-900.975,-1.340737,672,83274.94,0.0
221,148512,-906.3635,-1.348755,672,82955.11,0.0
222,149184,-965.0061,-1.436021,672,89041.54,0.0
223,149856,-873.6198,-1.30003,672,80740.54,0.0
224,150528,-1020.3841,-1.518429,672,97044.07,0.0
225,151200,-998.7209,-1.486192,672,94577.6,0.0
226,151872,-1232.234,-1.833682,672,118772.35,0.0
227,152544,-1264.044,-1.881018,672,118181.51,0.0
228,153216,-1064.4278,-1.58397,672,96819.94,0.0
229,153888,-1147.1934,-1.707133,672,108191.12,0.0
230,154560,-1020.3283,-1.518346,672,97604.74,0.0
231,155232,-1018.0536,-1.514961,672,96849.78,0.0
232,155904,-1035.6422,-1.541134,672,97705.33,0.0
233,156576,-1008.7524,-1.50112,672,93244.92,0.0
234,157248,-1016.0707,-1.51201,672,96930.77,0.0
235,157920,-1011.4657,-1.505157,672,96933.61,0.0
236,158592,-1113.8789,-1.657558,672,106632.75,0.0
237,159264,-821.496,-1.222464,672,77753.9,0.0
238,159936,-950.1075,-1.41385,672,90273.53,0.0
239,160608,-888.2139,-1.321747,672,83976.32,0.0
240,161280,-1179.0842,-1.75459,672,112860.88,0.0
241,161952,-838.6782,-1.248033,672,77291.0,0.0
242,162624,-1141.1935,-1.698205,672,108645.18,0.0
243,163296,-1013.644,-1.508399,672,92694.85,0.0
244,163968,-1237.0241,-1.84081,672,117015.7,0.0
245,164640,-1060.39,-1.577961,672,98996.87,0.0
246,165312,-930.811,-1.385135,672,85492.05,0.0
247,165984,-1184.2803,-1.762322,672,110912.02,0.0
248,166656,-978.1686,-1.455608,672,92795.79,0.0
249,167328,-916.9111,-1.364451,672,85534.8,0.0
250,168000,-1024.9158,-1.525172,672,98286.42,0.0
251,168672,-1202.4453,-1.789353,672,114333.04,0.0
252,169344,-1366.0987,-2.032885,672,130984.28,0.0
253,170016,-884.5066,-1.31623,672,80999.52,0.0
254,170688,-1117.1991,-1.662499,672,105021.09,0.0
255,171360,-1291.1882,-1.921411,672,122269.78,0.0
256,172032,-974.0689,-1.449507,672,92214.78,0.0
257,172704,-1149.0424,-1.709885,672,109664.3,0.0
258,173376,-1015.925,-1.511793,672,96137.06,0.0
259,174048,-975.0979,-1.451039,672,93448.76,0.0
260,174720,-1019.9073,-1.517719,672,97740.6,0.0
261,175392,-955.7694,-1.422276,672,91005.58,0.0
262,176064,-891.8694,-1.327187,672,83269.7,0.0
263,176736,-859.0385,-1.278331,672,81264.94,0.0
264,177408,-1220.6561,-1.816452,672,116928.92,0.0
265,178080,-856.0928,-1.273948,672,79582.02,0.0
266,178752,-1074.5682,-1.59906,672,97159.18,0.0
267,179424,-1192.0105,-1.773825,672,111174.09,0.0
268,180096,-946.4858,-1.408461,672,89101.61,0.0
269,180768,-857.4644,-1.275989,672,79863.91,0.0
270,181440,-1009.5435,-1.502297,672,93473.0,0.0
271,182112,-964.8261,-1.435753,672,92815.14,0.0
272,182784,-871.2763,-1.296542,672,81859.62,0.0
273,183456,-946.439,-1.408391,672,90141.91,0.0
274,184128,-821.8213,-1.222948,672,76090.45,0.0
275,184800,-1247.6998,-1.856696,672,119953.08,0.0
276,185472,-878.2596,-1.306934,672,83896.47,0.0
277,186144,-812.3014,-1.208782,672,75784.78,0.0
278,186816,-1164.0929,-1.732281,672,110751.57,0.0
279,187488,-816.6595,-1.215267,672,77176.54,0.0
280,188160,-835.6395,-1.243511,672,77774.25,0.0
281,188832,-1193.1958,-1.775589,672,115710.36,0.0
282,189504,-1026.4107,-1.527397,672,96668.76,0.0
283,190176,-1022.7177,-1.521901,672,96820.84,0.0
284,190848,-829.3437,-1.234142,672,76544.75,0.0
285,191520,-827.7956,-1.231839,672,78076.86,0.0
286,192192,-1138.8103,-1.694658,672,107958.79,0.0
287,192864,-1136.9024,-1.691819,672,107613.99,0.0
288,193536,-1015.8171,-1.511633,672,96914.75,0.0
289,194208,-1003.796,-1.493744,672,93237.95,0.0
290,194880,-1227.9529,-1.827311,672,117641.4,0.0
291,195552,-819.6976,-1.219788,672,77133.47,0.0
292,196224,-995.8832,-1.481969,672,95089.21,0.0
293,196896,-1137.8849,-1.693281,672,107539.87,0.0
294,197568,-803.5016,-1.195687,672,76087.05,0.0
295,198240,-992.1511,-1.476415,672,92599.89,0.0
296,198912,-959.9849,-1.428549,672,88601.4,0.0
297,199584,-974.5712,-1.450255,672,91900.95,0.0
298,200256,-989.8869,-1.473046,672,94833.94,0.0
299,200928,-814.2039,-1.211613,672,76186.89,0.0
300,201600,-883.1141,-1.314158,672,82192.57,0.0
301,202272,-822.0492,-1.223287,672,76377.45,0.0
302,202944,-1299.9684,-1.934477,672,125749.92,0.0
303,203616,-1144.4576,-1.703062,672,108780.51,0.0
304,204288,-827.9968,-1.232138,672,76437.71,0.0
305,204960,-1102.2043,-1.640185,672,104532.77,0.0
306,205632,-922.3542,-1.372551,672,86642.73,0.0
307,206304,-1092.4598,-1.625684,672,104745.58,0.0
308,206976,-861.488,-1.281976,672,80787.71,0.0
309,207648,-1190.469,-1.771531,672,112877.36,0.0
310,208320,-1152.7011,-1.715329,672,111145.47,0.0
311,208992,-1127.2377,-1.677437,672,107760.88,0.0
312,209664,-839.6095,-1.249419,672,76683.2,0.0
313,210336,-1099.6853,-1.636437,672,105628.47,0.0
314,211008,-1122.1104,-1.669807,672,107835.96,0.0
315,211680,-992.8866,-1.47751,672,95012.32,0.0
316,212352,-811.6334,-1.207788,672,74925.99,0.0
317,213024,-1154.2137,-1.71758,672,109629.02,0.0
318,213696,-1168.5785,-1.738956,672,110096.99,0.0
319,214368,-873.6794,-1.300118,672,80047.13,0.0
320,215040,-1155.684,-1.719768,672,111075.4,0.0
321,215712,-1022.9204,-1.522203,672,96510.1,0.0
322,216384,-983.1172,-1.462972,672,92846.67,0.0
323,217056,-997.3232,-1.484112,672,93864.01,0.0
324,217728,-1116.2698,-1.661116,672,107014.05,0.0
325,218400,-1011.5292,-1.505252,672,96158.06,0.0
326,219072,-1200.3559,-1.786244,672,112940.2,0.0
327,219744,-865.3395,-1.287708,672,79795.17,0.0
328,220416,-835.1027,-1.242712,672,75268.4,0.0
329,221088,-1061.1733,-1.579127,672,98896.21,0.0
330,221760,-960.1353,-1.428773,672,90183.89,0.0
331,222432,-1099.7115,-1.636475,672,102308.32,0.0
332,223104,-992.9725,-1.477638,672,93801.68,0.0
333,223776,-933.3133,-1.388859,672,87249.8,0.0
334,224448,-961.7671,-1.431201,672,91368.53,0.0
335,225120,-840.1587,-1.250236,672,78984.16,0.0
336,225792,-978.779,-1.456516,672,91233.68,0.0
337,226464,-819.0958,-1.218893,672,77208.96,0.0
338,227136,-919.6797,-1.368571,672,87844.16,0.0
339,227808,-788.8124,-1.173828,672,75574.43,0.0
340,228480,-803.8741,-1.196241,672,76530.93,0.0
341,229152,-813.7543,-1.210944,672,77362.26,0.0
342,229824,-1036.8628,-1.542951,672,99449.77,0.0
343,230496,-1123.5627,-1.671968,672,107453.29,0.0
344,231168,-1114.0487,-1.657811,672,107154.98,0.0
345,231840,-1140.3517,-1.696952,672,108032.58,0.0
346,232512,-1161.7472,-1.72879,672,110133.63,0.0
347,233184,-1113.0133,-1.65627,672,106239.47,0.0
348,233856,-955.8034,-1.422327,672,91299.35,0.0
349,234528,-1002.2282,-1.491411,672,94067.13,0.0
350,235200,-881.2229,-1.311344,672,83523.77,0.0
351,235872,-812.1497,-1.208556,672,76748.22,0.0
352,236544,-971.1523,-1.445167,672,92188.19,0.0
353,237216,-837.6736,-1.246538,672,79682.45,0.0
354,237888,-1126.5911,-1.676475,672,108551.2,0.0
355,238560,-946.6279,-1.408672,672,91588.77,0.0
356,239232,-943.7703,-1.40442,672,89257.43,0.0
357,239904,-1085.3989,-1.615177,672,103305.1,0.0
358,240576,-1089.7526,-1.621656,672,103104.51,0.0
359,241248,-820.1452,-1.220454,672,76838.79,0.0
360,241920,-790.9715,-1.177041,672,72491.69,0.0
361,242592,-965.2772,-1.436424,672,91063.04,0.0
362,243264,-846.4187,-1.259552,672,79679.38,0.0
363,243936,-1105.0931,-1.644484,672,105323.0,0.0
364,244608,-912.7015,-1.358187,672,83958.68,0.0
365,245280,-1299.6869,-1.934058,672,124881.2,0.0
366,245952,-817.1657,-1.21602,672,77208.51,0.0
367,246624,-966.8379,-1.438747,672,91836.12,0.0
368,247296,-891.7147,-1.326956,672,84874.97,0.0
369,247968,-991.2264,-1.475039,672,95372.22,0.0
370,248640,-865.8979,-1.288539,672,80697.37,0.0
371,249312,-840.4768,-1.250709,672,77680.48,0.0
372,249984,-787.707,-1.172183,672,73982.73,0.0
373,250656,-905.3759,-1.347286,672,74585.69,9660.0
374,251328,-1115.4529,-1.6599,672,107115.42,0.0
375,252000,-1127.432,-1.677726,672,108339.42,0.0
376,252672,-967.5784,-1.439849,672,92362.45,0.0
377,253344,-1020.3529,-1.518382,672,97068.1,0.0
378,254016,-946.347,-1.408254,672,89951.48,0.0
379,254688,-954.8701,-1.420938,672,91890.99,0.0
380,255360,-795.5882,-1.183911,672,74588.67,0.0
381,256032,-997.6003,-1.484524,672,95134.78,0.0
382,256704,-944.5201,-1.405536,672,91013.91,0.0
383,257376,-823.7239,-1.22578,672,77438.61,0.0
384,258048,-1088.475,-1.619755,672,105278.66,0.0
385,258720,-908.0711,-1.351296,672,86224.14,0.0
386,259392,-942.3744,-1.402343,672,88458.87,0.0
387,260064,-1027.0061,-1.528283,672,97830.67,0.0
388,260736,-796.6912,-1.185552,672,74041.55,0.0
389,261408,-1078.6872,-1.605189,672,100509.53,0.0
390,262080,-880.7849,-1.310692,672,80541.41,0.0
391,262752,-909.9538,-1.354098,672,85134.25,0.0
392,263424,-973.6536,-1.448889,672,93619.62,0.0
393,264096,-981.7947,-1.461004,672,95021.03,0.0
394,264768,-1121.3436,-1.668666,672,106216.92,0.0
395,265440,-1107.7927,-1.648501,672,104826.34,0.0
396,266112,-944.1824,-1.405033,672,90970.97,0.0
397,266784,-809.9348,-1.20526,672,76110.1,0.0
398,267456,-909.7904,-1.353855,672,85177.42,0.0
399,268128,-986.7593,-1.468392,672,93568.25,0.0
400,268800,-900.002,-1.339289,672,75228.81,9540.0
401,269472,-989.2766,-1.472138,672,94114.31,0.0
402,270144,-875.1964,-1.302376,672,83670.32,0.0
403,270816,-876.1209,-1.303751,672,82827.1,0.0
404,271488,-791.0155,-1.177106,672,73992.55,0.0
405,272160,-790.0379,-1.175652,672,75861.43,0.0
406,272832,-938.0323,-1.395881,672,89609.15,0.0
407,273504,-799.9368,-1.190382,672,74927.12,0.0
408,274176,-991.7832,-1.475868,672,95206.65,0.0
409,274848,-942.3848,-1.402358,672,89418.09,0.0
410,275520,-1114.1106,-1.657903,672,106712.13,0.0
411,276192,-795.6832,-1.184052,672,75589.22,0.0
412,276864,-825.6359,-1.228625,672,78916.55,0.0
413,277536,-784.0866,-1.166795,672,73048.57,0.0
414,278208,-803.3982,-1.195533,672,74548.1,0.0
415,278880,-940.6753,-1.399814,672,89674.83,0.0
416,279552,-1094.3617,-1.628514,672,103786.9,0.0
417,280224,-935.471,-1.39207,672,89224.92,0.0
418,280896,-932.8455,-1.388163,672,87763.43,0.0
419,281568,-1093.5996,-1.62738,672,104765.95,0.0
420,282240,-1112.1399,-1.65497,672,107269.45,0.0
421,282912,-812.9345,-1.209724,672,76122.28,0.0
422,283584,-886.2471,-1.31882,672,84079.54,0.0
423,284256,-1180.9933,-1.757431,672,112668.04,0.0
424,284928,-873.9084,-1.300459,672,82960.86,0.0
425,285600,-943.1657,-1.40352,672,88774.97,0.0
426,286272,-972.8857,-1.447747,672,91275.95,0.0
427,286944,-823.9226,-1.226075,672,76873.28,0.0
428,287616,-819.1799,-1.219018,672,77076.23,0.0
429,288288,-926.6634,-1.378963,672,86827.93,0.0
430,288960,-1076.4493,-1.601859,672,102447.49,0.0
431,289632,-1105.8954,-1.645678,672,105892.11,0.0
432,290304,-932.8476,-1.388166,672,88483.41,0.0
433,290976,-972.4932,-1.447163,672,94687.62,0.0
434,291648,-1121.1858,-1.668431,672,108195.76,0.0
435,292320,-868.2611,-1.292055,672,82860.04,0.0
436,292992,-972.8868,-1.447748,672,93471.86,0.0
437,293664,-1082.3816,-1.610687,672,102895.52,0.0
438,294336,-909.9107,-1.354034,672,86469.48,0.0
439,295008,-1095.0451,-1.629531,672,105094.24,0.0
440,295680,-1089.4564,-1.621215,672,103149.81,0.0
441,296352,-1119.4818,-1.665896,672,106942.84,0.0
442,297024,-834.8102,-1.242277,672,78807.54,0.0
443,297696,-957.1355,-1.424309,672,91395.46,0.0
444,298368,-938.8378,-1.39708,672,89784.44,0.0
445,299040,-905.1821,-1.346997,672,86692.98,0.0
446,299712,-804.5696,-1.197276,672,75473.64,0.0
