episode,timestep,reward_sum,reward_mean,steps,energy_cost_zar,demand_charge_zar
1,672,-1326.7031,-1.974261,672,126453.84,0.0
2,1344,-1014.8048,-1.510126,672,95902.77,0.0
3,2016,-1258.8514,-1.873291,672,120450.36,0.0
4,2688,-1123.1316,-1.671327,672,107922.23,0.0
5,3360,-1103.2527,-1.641745,672,105829.89,0.0
6,4032,-1090.9203,-1.623393,672,101288.26,0.0
7,4704,-1168.2396,-1.738452,672,107239.16,0.0
8,5376,-1092.8634,-1.626285,672,92045.37,11250.0
9,6048,-1216.1372,-1.809728,672,113342.55,0.0
10,6720,-1210.9464,-1.802004,672,111109.06,0.0
11,7392,-1133.7855,-1.687181,672,106129.86,0.0
12,8064,-922.2969,-1.372466,672,88144.67,0.0
13,8736,-882.7747,-1.313653,672,83834.61,0.0
14,9408,-1021.5939,-1.520229,672,97255.16,0.0
15,10080,-1045.8441,-1.556316,672,99235.66,0.0
16,10752,-1076.1092,-1.601353,672,103085.06,0.0
17,11424,-1511.0068,-2.248522,672,146190.87,0.0
18,12096,-908.936,-1.352583,672,81742.45,0.0
19,12768,-1576.0207,-2.345269,672,147951.98,0.0
20,13440,-863.7817,-1.285389,672,80344.96,0.0
21,14112,-999.1707,-1.486861,672,90955.52,0.0
22,14784,-1201.215,-1.787522,672,112810.57,0.0
23,15456,-1377.4087,-2.049715,672,134112.99,0.0
24,16128,-890.7696,-1.32555,672,80540.29,0.0
25,16800,-1371.4941,-2.040914,672,130643.01,0.0
26,17472,-863.397,-1.284817,672,77125.27,0.0
27,18144,-898.6488,-1.337275,672,79716.14,0.0
28,18816,-923.5231,-1.37429,672,81814.11,0.0
29,19488,-866.8383,-1.289938,672,76236.19,0.0
30,20160,-1255.3365,-1.86806,672,117513.9,0.0
31,20832,-862.5989,-1.283629,672,74518.76,0.0
32,21504,-1075.218,-1.600027,672,97463.67,0.0
33,22176,-1031.427,-1.534862,672,92183.67,0.0
34,22848,-856.1084,-1.273971,672,76173.26,0.0
35,23520,-1017.2926,-1.513828,672,90321.5,0.0
36,24192,-1057.0459,-1.572985,672,98594.19,0.0
37,24864,-1348.3887,-2.006531,672,127926.17,0.0
38,25536,-1056.29,-1.57186,672,98204.11,0.0
39,26208,-1205.8196,-1.794374,672,112756.18,0.0
40,26880,-1149.192,-1.710107,672,109399.88,0.0
41,27552,-859.0656,-1.278371,672,80586.27,0.0
42,28224,-903.5063,-1.344503,672,85135.37,0.0
43,28896,-864.7784,-1.286873,672,80679.01,0.0
44,29568,-809.8499,-1.205134,672,74786.59,0.0
45,30240,-1224.2999,-1.821875,672,114773.08,0.0
46,30912,-1154.237,-1.717615,672,108721.17,0.0
47,31584,-815.3617,-1.213336,672,75586.03,0.0
48,32256,-1190.4088,-1.771442,672,110922.34,0.0
49,32928,-946.5945,-1.408623,672,90249.43,0.0
50,33600,-922.313,-1.37249,672,87339.41,0.0
51,34272,-1199.0547,-1.784308,672,114117.07,0.0
52,34944,-973.6856,-1.448937,672,93944.19,0.0
53,35616,-824.6725,-1.227191,672,76701.86,0.0
54,36288,-899.5112,-1.338558,672,75111.71,9660.0
55,36960,-1230.0351,-1.830409,672,116577.88,0.0
56,37632,-827.8632,-1.231939,672,78295.7,0.0
57,38304,-990.9264,-1.474593,672,95190.48,0.0
58,38976,-1166.5675,-1.735963,672,111130.12,0.0
59,39648,-970.5666,-1.444296,672,92056.39,0.0
60,40320,-784.4769,-1.167376,672,73678.69,0.0
61,40992,-911.7813,-1.356817,672,85318.08,0.0
62,41664,-1167.9353,-1.737999,672,110095.12,0.0
63,42336,-988.3066,-1.470694,672,93544.18,0.0
64,43008,-1080.7889,-1.608317,672,102485.8,0.0
65,43680,-1176.0441,-1.750066,672,110556.96,0.0
66,44352,-799.4356,-1.189636,672,73476.89,0.0
67,45024,-790.6357,-1.176541,672,73358.83,0.0
68,45696,-941.9035,-1.401642,672,87370.75,0.0
69,46368,-872.5931,-1.298502,672,76666.99,0.0
70,47040,-1135.6136,-1.689901,672,106792.0,0.0
71,47712,-978.4858,-1.45608,672,91265.93,0.0
72,48384,-958.0146,-1.425617,672,90877.78,0.0
73,49056,-998.6055,-1.48602,672,95229.55,0.0
74,49728,-1109.9154,-1.65166,672,104315.29,0.0
75,50400,-1120.1381,-1.666872,672,106444.42,0.0
76,51072,-846.3326,-1.259424,672,78344.99,0.0
77,51744,-802.9199,-1.194821,672,74463.8,0.0
78,52416,-1135.6858,-1.690009,672,107533.15,0.0
79,53088,-842.4318,-1.253619,672,78565.03,0.0
80,53760,-1121.8066,-1.669355,672,106817.28,0.0
81,54432,-973.008,-1.447929,672,89390.64,0.0
82,55104,-922.2436,-1.372386,672,86357.29,0.0
83,55776,-905.7235,-1.347803,672,73658.82,11250.0
84,56448,-1012.7929,-1.507132,672,96420.59,0.0
85,57120,-801.0139,-1.191985,672,74625.2,0.0
86,57792,-800.6247,-1.191406,672,73247.94,0.0
87,58464,-1071.2171,-1.594073,672,98627.13,0.0
88,59136,-1144.3427,-1.702891,672,109662.2,0.0
89,59808,-1109.7428,-1.651403,672,107427.1,0.0
90,60480,-785.3896,-1.168735,672,72717.06,0.0
91,61152,-1145.8501,-1.705134,672,107630.78,0.0
92,61824,-897.839,-1.33607,672,83140.49,0.0
93,62496,-1100.5785,-1.637766,672,104006.79,0.0
94,63168,-1212.7075,-1.804624,672,114523.52,0.0
95,63840,-969.0462,-1.442033,672,92248.54,0.0
96,64512,-829.4444,-1.234292,672,76604.01,0.0
97,65184,-993.2236,-1.478011,672,94107.23,0.0
98,65856,-997.1503,-1.483855,672,93212.19,0.0
99,66528,-865.2014,-1.287502,672,78996.52,0.0
100,67200,-996.495,-1.48288,672,93268.39,0.0
101,67872,-988.3882,-1.470816,672,94399.16,0.0
102,68544,-852.5502,-1.268676,672,80019.8,0.0
103,69216,-986.7068,-1.468314,672,91891.63,0.0
104,69888,-780.1968,-1.161007,672,71963.4,0.0
105,70560,-1160.8917,-1.727517,672,109949.21,0.0
106,71232,-1098.8683,-1.635221,672,101051.23,0.0
107,71904,-940.4453,-1.399472,672,89909.75,0.0
108,72576,-967.5495,-1.439806,672,93222.21,0.0
109,73248,-1085.0338,-1.614634,672,98852.43,0.0
110,73920,-960.3134,-1.429038,672,90609.94,0.0
111,74592,-1020.0823,-1.51798,672,94667.91,0.0
112,75264,-1101.2591,-1.638778,672,100781.4,0.0
113,75936,-862.1608,-1.282977,672,76862.31,0.0
114,76608,-1107.0765,-1.647435,672,106054.08,0.0
115,77280,-899.7461,-1.338908,672,80701.83,0.0
116,77952,-962.1806,-1.431816,672,89128.92,0.0
117,78624,-1026.5902,-1.527664,672,96237.46,0.0
118,79296,-1083.0847,-1.611733,672,100031.87,0.0
119,79968,-1011.6598,-1.505446,672,95581.19,0.0
120,80640,-1207.4264,-1.796765,672,114400.23,0.0
121,81312,-954.4601,-1.420328,672,92065.24,0.0
122,81984,-959.7138,-1.428146,672,92461.19,0.0
123,82656,-1008.1944,-1.500289,672,93081.99,0.0
124,83328,-780.3736,-1.16127,672,73679.14,0.0
125,84000,-808.0725,-1.202489,672,73556.49,0.0
126,84672,-974.6242,-1.450334,672,93440.49,0.0
127,85344,-1159.7043,-1.72575,672,111465.8,0.0
128,86016,-869.1289,-1.293347,672,81834.44,0.0
129,86688,-831.6988,-1.237647,672,76064.86,0.0
130,87360,-1064.4292,-1.583972,672,101579.26,0.0
131,88032,-989.3101,-1.472188,672,93368.15,0.0
132,88704,-993.8293,-1.478913,672,95613.31,0.0
133,89376,-1084.1011,-1.613246,672,103617.79,0.0
134,90048,-886.9018,-1.319794,672,80194.63,0.0
135,90720,-1154.3382,-1.717765,672,108513.96,0.0
136,91392,-1120.7235,-1.667743,672,107679.01,0.0
