episode,timestep,reward_sum,reward_mean,steps,energy_cost_zar,demand_charge_zar
1,672,-1736.2836,-2.583755,672,169706.08,0.0
2,1344,-1277.804,-1.901494,672,123911.22,0.0
3,2016,-1132.7467,-1.685635,672,107522.0,0.0
4,2688,-974.7914,-1.450582,672,92469.52,0.0
5,3360,-1146.7154,-1.706422,672,109644.03,0.0
6,4032,-1225.9289,-1.824299,672,118554.27,0.0
7,4704,-1043.4987,-1.552825,672,98900.74,0.0
8,5376,-1421.1834,-2.114856,672,139149.57,0.0
9,6048,-898.6167,-1.337227,672,85115.14,0.0
10,6720,-1310.8869,-1.950724,672,126793.68,0.0
11,7392,-1028.2137,-1.53008,672,98190.24,0.0
12,8064,-1031.0859,-1.534354,672,96776.12,0.0
13,8736,-902.0825,-1.342385,672,86218.82,0.0
14,9408,-904.7589,-1.346367,672,83014.82,0.0
15,10080,-806.0068,-1.199415,672,75821.51,0.0
16,10752,-936.1613,-1.393097,672,89013.62,0.0
17,11424,-876.766,-1.304711,672,79633.47,0.0
18,12096,-1119.2209,-1.665507,672,105626.08,0.0
19,12768,-977.1637,-1.454113,672,91332.4,0.0
20,13440,-1061.2462,-1.579235,672,100292.18,0.0
21,14112,-995.711,-1.481713,672,92454.4,0.0
22,14784,-1116.4027,-1.661314,672,106125.97,0.0
23,15456,-872.3337,-1.298116,672,79336.55,0.0
24,16128,-1147.8682,-1.708137,672,109247.86,0.0
25,16800,-792.6385,-1.179522,672,71684.5,0.0
26,17472,-961.9853,-1.431526,672,76713.0,9540.0
27,18144,-939.7758,-1.398476,672,86981.84,0.0
28,18816,-821.7566,-1.222852,672,76251.91,0.0
29,19488,-1138.8409,-1.694704,672,108973.05,0.0
30,20160,-865.16,-1.28744,672,80263.21,0.0
31,20832,-820.0627,-1.220331,672,75331.19,0.0
32,21504,-1121.6783,-1.669164,672,106770.03,0.0
33,22176,-823.0369,-1.224757,672,76567.24,0.0
34,22848,-901.3675,-1.341321,672,85029.05,0.0
35,23520,-813.4125,-1.210435,672,73571.22,0.0
36,24192,-991.2414,-1.475062,672,93952.53,0.0
37,24864,-1126.1777,-1.67586,672,107526.43,0.0
38,25536,-800.4223,-1.191105,672,73305.86,0.0
39,26208,-1106.5585,-1.646664,672,105583.94,0.0
40,26880,-956.6696,-1.423615,672,90667.51,0.0
41,27552,-905.4104,-1.347337,672,83818.29,0.0
42,28224,-789.3929,-1.174692,672,72765.09,0.0
43,28896,-1079.1568,-1.605888,672,102627.6,0.0
44,29568,-858.9227,-1.278159,672,78347.26,0.0
