episode,timestep,reward_sum,reward_mean,steps,energy_cost_zar,demand_charge_zar
1,672,-1072.424,-1.595869,672,90717.3,11250.0
2,1344,-1149.1841,-1.710095,672,110749.04,0.0
3,2016,-1191.3062,-1.772777,672,113818.33,0.0
4,2688,-1620.1573,-2.410948,672,158370.61,0.0
5,3360,-1021.5012,-1.520091,672,97942.38,0.0
6,4032,-1168.6886,-1.73912,672,110832.59,0.0
7,4704,-1015.716,-1.511482,672,96273.04,0.0
8,5376,-900.3186,-1.33976,672,84876.64,0.0
9,6048,-1065.6546,-1.585796,672,100922.38,0.0
10,6720,-888.3124,-1.321893,672,83948.37,0.0
11,7392,-923.505,-1.374263,672,88143.06,0.0
12,8064,-842.7834,-1.254142,672,78330.03,0.0
13,8736,-1311.8049,-1.952091,672,126340.62,0.0
14,9408,-968.5159,-1.441244,672,91930.2,0.0
15,10080,-874.6765,-1.301602,672,81173.05,0.0
16,10752,-870.6222,-1.295569,672,79426.84,0.0
17,11424,-965.7508,-1.437129,672,87387.25,0.0
18,12096,-1149.6463,-1.710783,672,108057.27,0.0
19,12768,-1173.683,-1.746552,672,111768.43,0.0
20,13440,-861.921,-1.28262,672,79332.06,0.0
21,14112,-810.0855,-1.205484,672,74630.14,0.0
22,14784,-971.2452,-1.445305,672,90991.55,0.0
23,15456,-794.1272,-1.181737,672,72372.89,0.0
24,16128,-946.7331,-1.408829,672,86540.53,0.0
25,16800,-790.7926,-1.176775,672,71301.44,0.0
26,17472,-845.0986,-1.257587,672,76450.14,0.0
27,18144,-812.4643,-1.209024,672,73396.0,0.0
28,18816,-875.0524,-1.302161,672,79010.68,0.0
29,19488,-957.0908,-1.424242,672,90118.38,0.0
30,20160,-871.7794,-1.297291,672,79729.1,0.0
31,20832,-884.2044,-1.31578,672,80258.11,0.0
32,21504,-981.3129,-1.460287,672,91746.89,0.0
33,22176,-842.8873,-1.254297,672,76848.54,0.0
34,22848,-977.9941,-1.455348,672,92072.99,0.0
35,23520,-918.0259,-1.36611,672,87299.8,0.0
36,24192,-931.8069,-1.386617,672,87952.31,0.0
37,24864,-806.2501,-1.199777,672,74793.42,0.0
38,25536,-960.3833,-1.429142,672,89644.22,0.0
39,26208,-1086.2988,-1.616516,672,103685.74,0.0
40,26880,-1107.0627,-1.647415,672,104430.98,0.0
41,27552,-1089.5956,-1.621422,672,105266.92,0.0
42,28224,-868.2646,-1.29206,672,80226.87,0.0
43,28896,-837.9671,-1.246975,672,76314.38,0.0
44,29568,-1140.1454,-1.696645,672,108605.41,0.0
45,30240,-879.2046,-1.30834,672,72723.88,9540.0
46,30912,-963.4682,-1.433733,672,88330.47,0.0
47,31584,-1063.9709,-1.58329,672,99912.87,0.0
48,32256,-1111.8346,-1.654516,672,105073.47,0.0
49,32928,-788.1472,-1.172838,672,71923.36,0.0
50,33600,-1086.7016,-1.617116,672,103219.35,0.0
51,34272,-1074.9715,-1.59966,672,100396.18,0.0
52,34944,-786.3074,-1.1701,672,72756.78,0.0
53,35616,-1114.6541,-1.658712,672,105447.61,0.0
54,36288,-962.1025,-1.4317,672,90978.65,0.0
55,36960,-830.5808,-1.235983,672,76067.19,0.0
56,37632,-988.4162,-1.470857,672,91578.62,0.0
57,38304,-1080.1726,-1.6074,672,102450.14,0.0
58,38976,-962.6657,-1.432538,672,90141.61,0.0
59,39648,-778.8295,-1.158972,672,71568.6,0.0
60,40320,-985.7757,-1.466928,672,91748.18,0.0
61,40992,-787.9634,-1.172565,672,74714.32,0.0
62,41664,-1123.9906,-1.672605,672,105750.61,0.0
63,42336,-1001.1298,-1.489777,672,94882.75,0.0
64,43008,-771.1827,-1.147593,672,72719.1,0.0
65,43680,-1100.7624,-1.638039,672,105265.99,0.0
66,44352,-893.8622,-1.330152,672,84574.34,0.0
67,45024,-779.0633,-1.15932,672,72131.17,0.0
68,45696,-1126.1461,-1.675813,672,106196.76,0.0
69,46368,-1050.9764,-1.563953,672,100000.05,0.0
70,47040,-1055.7686,-1.571084,672,99352.44,0.0
71,47712,-822.6779,-1.224223,672,76368.85,0.0
72,48384,-790.496,-1.176333,672,72179.54,0.0
73,49056,-912.974,-1.358592,672,87051.88,0.0
74,49728,-1073.857,-1.598002,672,103427.56,0.0
75,50400,-802.5085,-1.194209,672,74025.53,0.0
76,51072,-869.733,-1.294246,672,81893.83,0.0
77,51744,-964.7259,-1.435604,672,90984.38,0.0
78,52416,-1102.3317,-1.640375,672,104177.22,0.0
79,53088,-864.557,-1.286543,672,80825.46,0.0
80,53760,-776.2519,-1.155137,672,72322.33,0.0
81,54432,-923.4725,-1.374215,672,86217.88,0.0
82,55104,-868.5126,-1.292429,672,80992.77,0.0
83,55776,-880.8243,-1.31075,672,82125.04,0.0
84,56448,-788.8599,-1.173899,672,72645.45,0.0
85,57120,-965.041,-1.436073,672,92764.94,0.0
