episode,timestep,reward_sum,reward_mean,steps,energy_cost_zar,demand_charge_zar
1,672,-1186.2931,-1.765317,672,114294.57,0.0
2,1344,-1096.6056,-1.631854,672,103668.0,0.0
3,2016,-1055.4731,-1.570645,672,98968.04,0.0
4,2688,-1057.8553,-1.574189,672,101302.4,0.0
5,3360,-1542.7846,-2.29581,672,150429.04,0.0
6,4032,-1082.0455,-1.610187,672,104310.1,0.0
7,4704,-1053.3449,-1.567477,672,100066.77,0.0
8,5376,-1163.7727,-1.731805,672,112769.29,0.0
9,6048,-1007.5971,-1.4994,672,95711.85,0.0
10,6720,-864.9859,-1.287181,672,80184.22,0.0
11,7392,-966.1024,-1.437652,672,91892.16,0.0
12,8064,-1128.5306,-1.679361,672,106934.6,0.0
13,8736,-895.8252,-1.333073,672,81678.02,0.0
14,9408,-858.5813,-1.277651,672,79240.61,0.0
15,10080,-896.9149,-1.334695,672,82485.45,0.0
16,10752,-992.2332,-1.476538,672,93647.1,0.0
17,11424,-1155.0143,-1.718771,672,110000.66,0.0
18,12096,-829.1078,-1.233791,672,74801.73,0.0
19,12768,-918.7826,-1.367236,672,84884.33,0.0
20,13440,-1125.1525,-1.674334,672,106606.37,0.0
21,14112,-1230.7729,-1.831507,672,118298.18,0.0
22,14784,-945.1276,-1.40644,672,89387.73,0.0
23,15456,-998.8997,-1.486458,672,93385.54,0.0
24,16128,-1212.5137,-1.804336,672,117227.87,0.0
25,16800,-877.9416,-1.306461,672,80097.32,0.0
26,17472,-1000.6677,-1.489089,672,92171.14,0.0
27,18144,-946.3543,-1.408265,672,89029.89,0.0
28,18816,-769.7705,-1.145492,672,70704.63,0.0
29,19488,-881.3429,-1.311522,672,83498.86,0.0
30,20160,-998.8925,-1.486447,672,93312.64,0.0
31,20832,-1095.7972,-1.630651,672,104417.57,0.0
32,21504,-796.5915,-1.185404,672,73659.49,0.0
33,22176,-826.7858,-1.230336,672,77411.62,0.0
34,22848,-895.9126,-1.333203,672,83256.71,0.0
35,23520,-871.5669,-1.296975,672,79376.56,0.0
36,24192,-786.586,-1.170515,672,71799.14,0.0
37,24864,-775.9709,-1.154719,672,71086.07,0.0
38,25536,-808.6601,-1.203363,672,74313.4,0.0
39,26208,-883.0755,-1.3141,672,82598.18,0.0
40,26880,-939.8715,-1.398618,672,89845.56,0.0
41,27552,-1057.701,-1.57396,672,98696.75,0.0
42,28224,-1015.2953,-1.510856,672,94866.02,0.0
43,28896,-985.2474,-1.466142,672,94705.33,0.0
44,29568,-896.5322,-1.334125,672,83863.54,0.0
45,30240,-808.2134,-1.202699,672,74655.52,0.0
46,30912,-883.9561,-1.315411,672,83600.04,0.0
47,31584,-1073.749,-1.597841,672,101903.46,0.0
48,32256,-1085.0889,-1.614716,672,102068.21,0.0
49,32928,-960.2111,-1.428886,672,90953.88,0.0
50,33600,-918.227,-1.366409,672,86719.35,0.0
51,34272,-933.2073,-1.388701,672,87944.01,0.0
52,34944,-985.4838,-1.466494,672,92331.75,0.0
53,35616,-901.549,-1.341591,672,84101.1,0.0
54,36288,-1109.3671,-1.650844,672,105674.5,0.0
55,36960,-923.4027,-1.374111,672,87118.13,0.0
56,37632,-808.4003,-1.202977,672,74889.96,0.0
57,38304,-866.5641,-1.28953,672,81926.23,0.0
58,38976,-771.0454,-1.147389,672,71969.04,0.0
59,39648,-1102.5412,-1.640686,672,106175.95,0.0
60,40320,-961.9608,-1.431489,672,91753.13,0.0
61,40992,-972.3988,-1.447022,672,91458.09,0.0
62,41664,-1009.6275,-1.502422,672,94567.89,0.0
63,42336,-972.9521,-1.447845,672,92139.46,0.0
64,43008,-810.7241,-1.206435,672,76220.57,0.0
65,43680,-920.0392,-1.369106,672,87325.74,0.0
66,44352,-942.205,-1.402091,672,88588.57,0.0
67,45024,-1086.8928,-1.6174,672,102762.75,0.0
68,45696,-942.4955,-1.402523,672,89187.66,0.0
