episode,timestep,reward_sum,reward_mean,steps,energy_cost_zar,demand_charge_zar
1,672,-1736.2836,-2.583755,672,169706.08,0.0
2,1344,-1277.804,-1.901494,672,123911.22,0.0
3,2016,-1132.755,-1.685647,672,107531.5,0.0
4,2688,-973.2714,-1.44832,672,92348.52,0.0
5,3360,-1146.2138,-1.705675,672,109545.99,0.0
6,4032,-1219.9051,-1.815335,672,117996.72,0.0
7,4704,-1024.7299,-1.524896,672,97258.75,0.0
8,5376,-1397.2711,-2.079273,672,136731.11,0.0
9,6048,-884.0852,-1.315603,672,83779.87,0.0
10,6720,-1317.9878,-1.961291,672,127488.35,0.0
11,7392,-1024.6019,-1.524705,672,97963.3,0.0
12,8064,-1031.2568,-1.534608,672,96050.35,0.0
13,8736,-908.0105,-1.351206,672,86784.01,0.0
14,9408,-899.8579,-1.339074,672,82451.85,0.0
15,10080,-802.5297,-1.194241,672,76095.1,0.0
16,10752,-944.2487,-1.405132,672,89965.26,0.0
17,11424,-863.3151,-1.284695,672,78382.04,0.0
18,12096,-1125.2615,-1.674496,672,105154.52,0.0
19,12768,-1014.1429,-1.509141,672,93240.5,0.0
20,13440,-1055.9977,-1.571425,672,98938.7,0.0
21,14112,-1012.4356,-1.506601,672,92930.76,0.0
22,14784,-1120.6469,-1.667629,672,105861.47,0.0
23,15456,-868.6663,-1.292658,672,79783.32,0.0
24,16128,-1134.2344,-1.687849,672,107797.71,0.0
25,16800,-785.1382,-1.16836,672,70983.48,0.0
26,17472,-952.72,-1.417738,672,76992.61,9660.0
27,18144,-933.2666,-1.38879,672,87904.71,0.0
28,18816,-809.4447,-1.204531,672,74385.22,0.0
29,19488,-1136.7991,-1.691665,672,109060.94,0.0
30,20160,-865.2652,-1.287597,672,80947.03,0.0
31,20832,-807.2066,-1.2012,672,74639.71,0.0
32,21504,-1121.4831,-1.668874,672,106269.09,0.0
33,22176,-822.4395,-1.223868,672,76622.56,0.0
34,22848,-890.1404,-1.324614,672,83970.84,0.0
35,23520,-813.5693,-1.210669,672,74117.57,0.0
36,24192,-994.1885,-1.479447,672,94522.02,0.0
37,24864,-1120.5089,-1.667424,672,106609.2,0.0
38,25536,-804.7884,-1.197602,672,74662.71,0.0
39,26208,-1080.7529,-1.608263,672,103191.7,0.0
40,26880,-967.5186,-1.43976,672,91214.2,0.0
41,27552,-885.9113,-1.31832,672,83031.75,0.0
42,28224,-779.2497,-1.159598,672,72104.12,0.0
43,28896,-1086.807,-1.617272,672,102914.13,0.0
44,29568,-865.4688,-1.2879,672,79342.6,0.0
