episode,timestep,reward_sum,reward_mean,steps,energy_cost_zar,demand_charge_zar
1,672,-1186.2931,-1.765317,672,114294.57,0.0
2,1344,-1096.6056,-1.631854,672,103668.0,0.0
3,2016,-1055.2998,-1.570387,672,98951.52,0.0
4,2688,-1059.9406,-1.577293,672,101507.82,0.0
5,3360,-1551.8294,-2.30927,672,151308.15,0.0
6,4032,-1077.9377,-1.604074,672,103956.07,0.0
7,4704,-1045.6997,-1.556101,672,99646.76,0.0
8,5376,-1163.718,-1.731723,672,112771.23,0.0
9,6048,-1002.8106,-1.492278,672,95273.52,0.0
10,6720,-853.6686,-1.27034,672,79172.84,0.0
11,7392,-957.0226,-1.424141,672,90822.25,0.0
12,8064,-1140.2896,-1.69686,672,108440.28,0.0
13,8736,-866.0103,-1.288706,672,81502.22,0.0
14,9408,-843.0034,-1.254469,672,77831.97,0.0
15,10080,-902.3963,-1.342852,672,83634.56,0.0
16,10752,-1003.9445,-1.493965,672,95182.05,0.0
17,11424,-1109.9491,-1.65171,672,105472.24,0.0
18,12096,-820.6976,-1.221276,672,76338.82,0.0
19,12768,-913.577,-1.35949,672,85196.78,0.0
20,13440,-1124.5249,-1.6734,672,107267.87,0.0
21,14112,-1261.3301,-1.876979,672,120953.71,0.0
22,14784,-943.5335,-1.404068,672,89391.77,0.0
23,15456,-1001.3613,-1.490121,672,94248.57,0.0
24,16128,-1182.1202,-1.759107,672,113802.37,0.0
25,16800,-885.9787,-1.318421,672,81829.87,0.0
26,17472,-994.8321,-1.480405,672,91038.49,0.0
27,18144,-940.4266,-1.399444,672,88427.4,0.0
28,18816,-767.3134,-1.141835,672,71291.82,0.0
29,19488,-872.9841,-1.299083,672,82718.53,0.0
30,20160,-999.2792,-1.487023,672,93000.75,0.0
31,20832,-1099.6554,-1.636392,672,104164.55,0.0
32,21504,-803.0669,-1.19504,672,74728.05,0.0
33,22176,-818.0695,-1.217365,672,76950.73,0.0
34,22848,-898.1523,-1.336536,672,84050.79,0.0
35,23520,-879.8139,-1.309247,672,79894.18,0.0
36,24192,-771.0624,-1.147414,672,70651.9,0.0
37,24864,-776.1007,-1.154912,672,71642.9,0.0
38,25536,-798.0303,-1.187545,672,74679.06,0.0
39,26208,-898.2953,-1.336749,672,83463.05,0.0
40,26880,-955.1255,-1.421318,672,89731.66,0.0
41,27552,-1042.574,-1.551449,672,97605.83,0.0
42,28224,-1003.2185,-1.492885,672,91257.94,0.0
43,28896,-975.4181,-1.451515,672,93955.9,0.0
44,29568,-895.705,-1.332894,672,83785.7,0.0
45,30240,-801.475,-1.192671,672,74471.87,0.0
46,30912,-875.1347,-1.302284,672,82100.42,0.0
47,31584,-1079.1105,-1.605819,672,101852.09,0.0
48,32256,-1080.549,-1.60796,672,101881.33,0.0
49,32928,-964.9538,-1.435943,672,90880.48,0.0
50,33600,-922.899,-1.373362,672,86972.04,0.0
51,34272,-926.0058,-1.377985,672,87498.03,0.0
52,34944,-984.0903,-1.46442,672,92738.22,0.0
53,35616,-895.0015,-1.331847,672,83949.95,0.0
54,36288,-1097.1842,-1.632715,672,104078.55,0.0
55,36960,-927.2762,-1.379875,672,87505.13,0.0
56,37632,-811.6944,-1.207879,672,75296.87,0.0
57,38304,-869.4165,-1.293775,672,82507.56,0.0
58,38976,-769.9693,-1.145788,672,71831.52,0.0
59,39648,-1097.4593,-1.633124,672,105557.29,0.0
60,40320,-960.9781,-1.430027,672,92200.78,0.0
61,40992,-971.0489,-1.445013,672,90251.6,0.0
62,41664,-1019.5241,-1.517149,672,96028.54,0.0
63,42336,-949.3987,-1.412796,672,89554.84,0.0
64,43008,-820.4555,-1.220916,672,76483.73,0.0
65,43680,-919.4946,-1.368295,672,87629.84,0.0
66,44352,-947.8612,-1.410508,672,89663.92,0.0
67,45024,-1129.8891,-1.681383,672,106897.8,0.0
68,45696,-940.4111,-1.399421,672,87994.57,0.0
