episode,timestep,reward_sum,reward_mean,steps,energy_cost_zar,demand_charge_zar
1,672,-1072.424,-1.595869,672,90717.3,11250.0
2,1344,-1149.1841,-1.710095,672,110749.04,0.0
3,2016,-1193.6367,-1.776245,672,113948.07,0.0
4,2688,-1613.7806,-2.401459,672,157791.32,0.0
5,3360,-1039.5112,-1.546892,672,100004.57,0.0
6,4032,-1088.2314,-1.619392,672,104430.85,0.0
7,4704,-984.5348,-1.465082,672,93685.27,0.0
8,5376,-872.7119,-1.298678,672,82898.42,0.0
9,6048,-1029.8035,-1.532446,672,97812.09,0.0
10,6720,-853.3564,-1.269876,672,81548.32,0.0
11,7392,-947.6891,-1.410252,672,90133.72,0.0
12,8064,-826.9583,-1.230593,672,77904.82,0.0
13,8736,-1247.5096,-1.856413,672,119791.96,0.0
14,9408,-974.7482,-1.450518,672,93453.83,0.0
15,10080,-859.9796,-1.279732,672,80421.25,0.0
16,10752,-856.2097,-1.274122,672,80254.81,0.0
17,11424,-966.6898,-1.438527,672,89454.87,0.0
18,12096,-1133.8472,-1.687273,672,108366.81,0.0
19,12768,-1130.2276,-1.681886,672,109294.9,0.0
20,13440,-846.0524,-1.259007,672,79455.56,0.0
21,14112,-794.5307,-1.182337,672,73020.98,0.0
22,14784,-979.873,-1.458144,672,91797.78,0.0
23,15456,-789.1603,-1.174346,672,72152.72,0.0
24,16128,-938.9894,-1.397306,672,87260.82,0.0
25,16800,-773.8548,-1.15157,672,71271.02,0.0
26,17472,-804.2022,-1.19673,672,75008.92,0.0
27,18144,-802.2853,-1.193877,672,74117.32,0.0
28,18816,-841.6458,-1.252449,672,78334.6,0.0
29,19488,-934.2303,-1.390224,672,89484.0,0.0
30,20160,-875.8744,-1.303384,672,80090.5,0.0
31,20832,-865.6388,-1.288153,672,79699.23,0.0
32,21504,-967.9135,-1.440347,672,91196.0,0.0
33,22176,-814.367,-1.211856,672,76880.68,0.0
34,22848,-956.9889,-1.424091,672,90940.47,0.0
35,23520,-932.1096,-1.387068,672,88581.92,0.0
36,24192,-941.7599,-1.401428,672,88466.44,0.0
37,24864,-783.0309,-1.165225,672,72700.99,0.0
38,25536,-929.0073,-1.382451,672,88490.45,0.0
39,26208,-1092.8569,-1.626275,672,104129.96,0.0
40,26880,-1138.9021,-1.694795,672,109293.42,0.0
41,27552,-1095.1672,-1.629713,672,104826.12,0.0
42,28224,-821.1426,-1.221938,672,76522.9,0.0
43,28896,-818.8306,-1.218498,672,76961.08,0.0
44,29568,-1119.1339,-1.665378,672,106979.62,0.0
45,30240,-886.0294,-1.318496,672,73085.41,9660.0
46,30912,-922.6702,-1.373021,672,86065.32,0.0
47,31584,-1026.5114,-1.527547,672,97209.49,0.0
48,32256,-1130.1136,-1.681717,672,107870.07,0.0
49,32928,-786.6984,-1.170682,672,72065.92,0.0
50,33600,-1069.8851,-1.592091,672,101964.37,0.0
51,34272,-1045.6283,-1.555994,672,99104.57,0.0
52,34944,-784.3696,-1.167217,672,72730.68,0.0
53,35616,-1102.08,-1.64,672,104431.1,0.0
54,36288,-962.3907,-1.432129,672,89912.41,0.0
55,36960,-820.4222,-1.220866,672,76219.78,0.0
56,37632,-979.0921,-1.456982,672,91941.0,0.0
57,38304,-1066.0028,-1.586314,672,101820.53,0.0
58,38976,-973.2428,-1.448278,672,90789.3,0.0
59,39648,-779.0883,-1.159358,672,71391.5,0.0
60,40320,-987.129,-1.468942,672,92987.24,0.0
61,40992,-787.2443,-1.171495,672,74076.42,0.0
62,41664,-1116.3484,-1.661233,672,105067.47,0.0
63,42336,-989.9728,-1.473174,672,93627.82,0.0
64,43008,-768.9993,-1.144344,672,72499.16,0.0
65,43680,-1107.2135,-1.647639,672,105564.74,0.0
66,44352,-888.2871,-1.321856,672,83786.68,0.0
67,45024,-779.2319,-1.159571,672,72404.74,0.0
68,45696,-1135.2309,-1.689332,672,107564.2,0.0
69,46368,-1068.6836,-1.590303,672,101392.97,0.0
70,47040,-1068.9626,-1.590718,672,101109.79,0.0
71,47712,-819.0368,-1.218805,672,76488.11,0.0
72,48384,-777.2925,-1.156685,672,71224.41,0.0
73,49056,-912.2825,-1.357563,672,86880.74,0.0
74,49728,-1074.514,-1.598979,672,103748.7,0.0
75,50400,-803.6399,-1.195893,672,75411.43,0.0
76,51072,-860.0457,-1.27983,672,80988.43,0.0
77,51744,-968.2287,-1.440817,672,91991.92,0.0
78,52416,-1111.3183,-1.653747,672,105601.77,0.0
79,53088,-859.4086,-1.278882,672,80501.89,0.0
80,53760,-775.0852,-1.153401,672,72039.09,0.0
81,54432,-924.2082,-1.37531,672,87053.38,0.0
82,55104,-865.3623,-1.287741,672,80430.44,0.0
83,55776,-871.9477,-1.297541,672,80944.11,0.0
84,56448,-786.2346,-1.169992,672,72797.35,0.0
85,57120,-968.7616,-1.44161,672,92276.35,0.0
