episode,timestep,reward_sum,reward_mean,steps,energy_cost_zar,demand_charge_zar
1,672,-1307.9816,-1.946401,672,125924.43,0.0
2,1344,-1199.0172,-1.784252,672,114714.48,0.0
3,2016,-1288.9876,-1.918136,672,124605.93,0.0
4,2688,-1019.0521,-1.516447,672,97617.31,0.0
5,3360,-1040.076,-1.547732,672,99858.97,0.0
6,4032,-931.9464,-1.386825,672,89047.84,0.0
7,4704,-1074.2398,-1.598571,672,101820.58,0.0
8,5376,-1366.9922,-2.034215,672,133308.58,0.0
9,6048,-879.4381,-1.308688,672,82505.44,0.0
10,6720,-814.1187,-1.211486,672,76697.53,0.0
11,7392,-976.5744,-1.453236,672,93987.36,0.0
12,8064,-999.7744,-1.48776,672,96051.87,0.0
13,8736,-1105.8706,-1.645641,672,106899.34,0.0
14,9408,-1137.8605,-1.693245,672,109490.32,0.0
15,10080,-1287.2631,-1.91557,672,124087.2,0.0
16,10752,-852.0293,-1.267901,672,81465.94,0.0
17,11424,-817.934,-1.217164,672,76680.72,0.0
18,12096,-1120.6079,-1.667571,672,107697.94,0.0
19,12768,-908.3629,-1.351731,672,85517.73,0.0
20,13440,-1123.7399,-1.672232,672,106940.1,0.0
21,14112,-929.6229,-1.383367,672,89240.51,0.0
22,14784,-1102.1053,-1.640038,672,105610.06,0.0
23,15456,-809.7569,-1.204995,672,76336.03,0.0
24,16128,-785.528,-1.16894,672,73378.3,0.0
25,16800,-818.1545,-1.217492,672,76230.28,0.0
26,17472,-951.5408,-1.415983,672,90901.79,0.0
27,18144,-827.7476,-1.231767,672,77922.48,0.0
28,18816,-1101.2223,-1.638724,672,104297.83,0.0
29,19488,-950.2937,-1.414128,672,89901.83,0.0
30,20160,-965.4925,-1.436745,672,90489.61,0.0
31,20832,-945.5986,-1.407141,672,88061.44,0.0
32,21504,-980.2891,-1.458764,672,91938.29,0.0
33,22176,-928.1235,-1.381136,672,86868.73,0.0
34,22848,-788.1351,-1.17282,672,73340.32,0.0
35,23520,-969.7635,-1.443101,672,92098.1,0.0
36,24192,-985.6012,-1.466668,672,92257.74,0.0
37,24864,-1124.0424,-1.672682,672,105456.57,0.0
38,25536,-787.9101,-1.172485,672,71925.56,0.0
39,26208,-1110.0642,-1.651881,672,104813.89,0.0
40,26880,-980.6329,-1.459275,672,90814.79,0.0
41,27552,-1133.18,-1.68628,672,107807.13,0.0
42,28224,-1112.6625,-1.655748,672,107034.31,0.0
43,28896,-784.0321,-1.166714,672,73492.26,0.0
44,29568,-1073.6811,-1.59774,672,101145.73,0.0
45,30240,-967.0414,-1.43905,672,91951.33,0.0
46,30912,-1068.0283,-1.589328,672,101142.16,0.0
47,31584,-838.5921,-1.247905,672,77107.25,0.0
48,32256,-948.8516,-1.411982,672,86585.58,0.0
49,32928,-969.5444,-1.442774,672,91885.66,0.0
50,33600,-800.6608,-1.19146,672,73919.99,0.0
51,34272,-996.6154,-1.483059,672,91093.26,0.0
52,34944,-1122.1678,-1.669893,672,105123.82,0.0
53,35616,-792.1651,-1.178817,672,73568.55,0.0
54,36288,-949.6194,-1.413124,672,89813.62,0.0
55,36960,-884.2788,-1.315891,672,72286.08,11250.0
56,37632,-1087.7526,-1.61868,672,103279.79,0.0
57,38304,-1060.2171,-1.577704,672,99515.04,0.0
58,38976,-869.4719,-1.293857,672,72169.09,11250.0
59,39648,-761.3804,-1.133007,672,70754.27,0.0
60,40320,-766.0572,-1.139966,672,71265.16,0.0
61,40992,-779.7947,-1.160409,672,71477.89,0.0
62,41664,-1066.7588,-1.587439,672,100764.71,0.0
63,42336,-848.806,-1.263104,672,79009.59,0.0
