episode,timestep,reward_sum,reward_mean,steps,energy_cost_zar,demand_charge_zar
1,672,-1186.2931,-1.765317,672,114294.57,0.0
2,1344,-1096.6056,-1.631854,672,103668.0,0.0
3,2016,-1055.4101,-1.570551,672,98916.44,0.0
4,2688,-1135.6287,-1.689924,672,108490.46,0.0
5,3360,-1833.1059,-2.727836,672,177609.82,0.0
6,4032,-1213.4998,-1.805803,672,113815.81,0.0
7,4704,-1209.8167,-1.800322,672,113484.12,0.0
8,5376,-1340.3293,-1.994538,672,126968.22,0.0
9,6048,-1152.164,-1.71453,672,109381.95,0.0
10,6720,-979.2282,-1.457185,672,92161.49,0.0
11,7392,-1146.3498,-1.705878,672,106763.31,0.0
12,8064,-1261.3391,-1.876993,672,120310.29,0.0
13,8736,-1014.6792,-1.509939,672,94420.42,0.0
14,9408,-1036.4651,-1.542359,672,96853.26,0.0
15,10080,-1076.2193,-1.601517,672,99029.13,0.0
16,10752,-1129.3112,-1.680523,672,104179.94,0.0
17,11424,-1396.4411,-2.078037,672,133392.72,0.0
18,12096,-880.7058,-1.310574,672,80387.69,0.0
19,12768,-947.034,-1.409277,672,87936.04,0.0
20,13440,-1216.9384,-1.81092,672,111854.0,0.0
21,14112,-1481.2453,-2.204234,672,140714.81,0.0
22,14784,-1043.6267,-1.553016,672,92748.25,0.0
23,15456,-1010.9937,-1.504455,672,96995.64,0.0
24,16128,-1450.3429,-2.158248,672,133616.12,0.0
25,16800,-981.649,-1.460787,672,86703.22,0.0
26,17472,-1040.5158,-1.548387,672,95046.76,0.0
27,18144,-1034.754,-1.539813,672,92164.18,0.0
28,18816,-849.8562,-1.264667,672,75520.11,0.0
29,19488,-975.9635,-1.452327,672,86868.98,0.0
30,20160,-1040.4447,-1.548281,672,94547.67,0.0
31,20832,-1128.6499,-1.679539,672,104178.65,0.0
32,21504,-862.7178,-1.283806,672,77309.29,0.0
33,22176,-889.8213,-1.324139,672,80044.84,0.0
34,22848,-951.1188,-1.415355,672,88562.98,0.0
35,23520,-893.2917,-1.329303,672,84129.1,0.0
36,24192,-817.9534,-1.217193,672,77138.4,0.0
37,24864,-813.1789,-1.210088,672,74726.15,0.0
38,25536,-844.3958,-1.256541,672,80004.01,0.0
39,26208,-918.5956,-1.366958,672,87455.17,0.0
40,26880,-957.5898,-1.424985,672,92382.89,0.0
41,27552,-1235.5882,-1.838673,672,120041.3,0.0
42,28224,-989.4017,-1.472324,672,95018.47,0.0
43,28896,-990.2479,-1.473583,672,96327.3,0.0
44,29568,-918.4419,-1.366729,672,86014.03,0.0
45,30240,-837.8518,-1.246803,672,78993.64,0.0
46,30912,-911.3948,-1.356242,672,83470.82,0.0
47,31584,-1085.1818,-1.614854,672,104252.11,0.0
48,32256,-1078.194,-1.604455,672,102895.03,0.0
49,32928,-993.6711,-1.478677,672,95026.36,0.0
50,33600,-927.9628,-1.380897,672,88328.79,0.0
51,34272,-937.193,-1.394632,672,89106.8,0.0
52,34944,-972.9374,-1.447823,672,92053.4,0.0
53,35616,-959.2319,-1.427428,672,89146.95,0.0
54,36288,-1099.9214,-1.636788,672,105304.79,0.0
55,36960,-928.9877,-1.382422,672,87644.07,0.0
56,37632,-828.6244,-1.233072,672,76982.16,0.0
57,38304,-894.1391,-1.330564,672,83277.6,0.0
58,38976,-791.5368,-1.177882,672,74214.41,0.0
59,39648,-1111.9262,-1.654652,672,106114.43,0.0
60,40320,-997.7646,-1.484769,672,94447.27,0.0
61,40992,-982.965,-1.462746,672,93141.43,0.0
62,41664,-1112.1289,-1.654954,672,105607.09,0.0
63,42336,-973.8179,-1.449134,672,93310.39,0.0
64,43008,-837.7299,-1.246622,672,79268.32,0.0
65,43680,-932.1935,-1.387193,672,89021.47,0.0
66,44352,-968.1171,-1.44065,672,90919.79,0.0
67,45024,-1318.9203,-1.962679,672,127353.97,0.0
68,45696,-947.4644,-1.409917,672,90199.94,0.0
