episode,timestep,reward_sum,reward_mean,steps,energy_cost_zar,demand_charge_zar
1,672,-1042.4156,-1.551214,672,100003.24,0.0
2,1344,-1707.4219,-2.540806,672,165836.7,0.0
3,2016,-1268.6164,-1.887822,672,121448.59,0.0
4,2688,-1090.0409,-1.622085,672,104685.22,0.0
5,3360,-1585.2701,-2.359033,672,154037.88,0.0
6,4032,-1556.7394,-2.316577,672,152314.93,0.0
7,4704,-1061.1224,-1.579051,672,102119.9,0.0
8,5376,-890.9734,-1.325853,672,83913.88,0.0
9,6048,-1173.5322,-1.746328,672,112256.71,0.0
10,6720,-864.9317,-1.287101,672,78772.22,0.0
11,7392,-881.6046,-1.311912,672,80039.29,0.0
12,8064,-964.156,-1.434756,672,90874.66,0.0
13,8736,-1099.4269,-1.636052,672,104029.64,0.0
14,9408,-879.7605,-1.309167,672,81403.1,0.0
15,10080,-941.0723,-1.400405,672,74479.78,9660.0
16,10752,-939.5517,-1.398142,672,87525.03,0.0
17,11424,-952.7649,-1.417805,672,87596.02,0.0
18,12096,-1119.9867,-1.666647,672,105340.0,0.0
19,12768,-902.3666,-1.342807,672,81760.96,0.0
20,13440,-947.603,-1.410123,672,87849.42,0.0
21,14112,-900.0045,-1.339292,672,82753.53,0.0
22,14784,-826.7936,-1.230348,672,76803.39,0.0
23,15456,-929.9991,-1.383927,672,87658.41,0.0
24,16128,-968.5646,-1.441316,672,90008.98,0.0
25,16800,-782.2532,-1.164067,672,71677.61,0.0
26,17472,-915.5191,-1.36238,672,87384.7,0.0
27,18144,-1123.9337,-1.67252,672,107669.98,0.0
28,18816,-959.5404,-1.427887,672,91471.98,0.0
29,19488,-937.0393,-1.394404,672,86827.61,0.0
30,20160,-924.9657,-1.376437,672,86483.04,0.0
31,20832,-891.2028,-1.326195,672,83152.7,0.0
32,21504,-917.5852,-1.365454,672,86363.86,0.0
33,22176,-798.3324,-1.187995,672,73501.39,0.0
34,22848,-895.1428,-1.332058,672,83070.89,0.0
35,23520,-853.3107,-1.269808,672,79425.83,0.0
36,24192,-1016.4414,-1.512562,672,96228.42,0.0
37,24864,-817.2612,-1.216162,672,74763.64,0.0
38,25536,-942.661,-1.402769,672,89465.17,0.0
39,26208,-857.3238,-1.27578,672,79248.6,0.0
40,26880,-889.2234,-1.323249,672,82943.02,0.0
41,27552,-900.8019,-1.340479,672,82461.65,0.0
42,28224,-918.5319,-1.366863,672,86519.59,0.0
43,28896,-837.9541,-1.246956,672,77400.55,0.0
44,29568,-868.2857,-1.292092,672,80315.15,0.0
45,30240,-1160.5635,-1.727029,672,111323.11,0.0
46,30912,-1124.3479,-1.673137,672,107851.39,0.0
47,31584,-1113.4361,-1.656899,672,106039.24,0.0
48,32256,-839.8732,-1.249811,672,78448.4,0.0
49,32928,-804.2992,-1.196874,672,72747.0,0.0
50,33600,-891.0926,-1.326031,672,81493.95,0.0
51,34272,-1100.0159,-1.636928,672,103691.04,0.0
52,34944,-884.4739,-1.316181,672,81245.01,0.0
53,35616,-830.7927,-1.236299,672,75333.6,0.0
54,36288,-979.8205,-1.458066,672,90826.83,0.0
55,36960,-827.4818,-1.231372,672,74626.82,0.0
56,37632,-790.3925,-1.176179,672,71678.07,0.0
57,38304,-868.0549,-1.291748,672,78997.72,0.0
58,38976,-1099.1858,-1.635693,672,103381.83,0.0
59,39648,-940.3397,-1.399315,672,89757.23,0.0
