episode,timestep,reward_sum,reward_mean,steps,energy_cost_zar,demand_charge_zar
1,672,-1280.886,-1.90608,672,124018.58,0.0
2,1344,-1751.2525,-2.606031,672,169510.86,0.0
3,2016,-1839.4142,-2.737223,672,177589.67,0.0
4,2688,-985.9394,-1.467172,672,95034.09,0.0
5,3360,-1217.3724,-1.811566,672,117456.54,0.0
6,4032,-1106.7533,-1.646954,672,105458.26,0.0
7,4704,-1005.7542,-1.496658,672,95930.75,0.0
8,5376,-1007.2479,-1.498881,672,95044.39,0.0
9,6048,-1363.9901,-2.029747,672,132026.84,0.0
10,6720,-856.3832,-1.27438,672,79201.04,0.0
11,7392,-1285.9041,-1.913548,672,123823.18,0.0
12,8064,-875.6124,-1.302995,672,78970.73,0.0
13,8736,-897.9724,-1.336269,672,82705.5,0.0
14,9408,-1003.5207,-1.493334,672,95381.06,0.0
15,10080,-827.1523,-1.230881,672,74475.15,0.0
16,10752,-1220.9586,-1.816903,672,117828.34,0.0
17,11424,-966.5749,-1.438356,672,89106.01,0.0
18,12096,-1020.8307,-1.519093,672,94841.66,0.0
19,12768,-820.6467,-1.2212,672,74238.04,0.0
20,13440,-1137.5372,-1.692764,672,108986.41,0.0
21,14112,-986.2,-1.46756,672,94063.47,0.0
22,14784,-943.2218,-1.403604,672,86671.68,0.0
23,15456,-934.5101,-1.39064,672,86703.25,0.0
24,16128,-869.6178,-1.294074,672,79657.73,0.0
25,16800,-802.8017,-1.194645,672,74225.07,0.0
26,17472,-1018.4395,-1.515535,672,98152.16,0.0
27,18144,-821.3875,-1.222303,672,76634.7,0.0
28,18816,-916.8535,-1.364365,672,87221.19,0.0
29,19488,-928.2369,-1.381305,672,86564.19,0.0
30,20160,-944.8988,-1.406099,672,90842.4,0.0
31,20832,-1059.7625,-1.577027,672,100767.45,0.0
32,21504,-973.9416,-1.449318,672,92443.22,0.0
33,22176,-911.1022,-1.355807,672,86136.22,0.0
34,22848,-1081.1602,-1.608869,672,99198.51,0.0
35,23520,-988.9976,-1.471723,672,92390.65,0.0
36,24192,-832.8327,-1.239334,672,78342.47,0.0
37,24864,-889.8294,-1.324151,672,82372.66,0.0
38,25536,-997.0455,-1.483699,672,92232.61,0.0
39,26208,-823.2047,-1.225007,672,75333.51,0.0
40,26880,-829.6307,-1.234569,672,76059.04,0.0
41,27552,-1067.8013,-1.58899,672,101739.68,0.0
42,28224,-985.2893,-1.466204,672,92689.96,0.0
43,28896,-988.371,-1.47079,672,91944.96,0.0
44,29568,-785.9113,-1.169511,672,72645.33,0.0
45,30240,-886.043,-1.318516,672,82931.36,0.0
46,30912,-904.7609,-1.34637,672,82576.61,0.0
47,31584,-998.9702,-1.486563,672,93120.72,0.0
48,32256,-1048.5237,-1.560303,672,99971.88,0.0
49,32928,-800.5353,-1.191273,672,73965.98,0.0
50,33600,-928.2776,-1.381366,672,87970.07,0.0
51,34272,-776.6861,-1.155783,672,72489.56,0.0
52,34944,-962.0532,-1.431627,672,89715.86,0.0
53,35616,-790.2623,-1.175986,672,71652.85,0.0
54,36288,-933.9662,-1.389831,672,87545.1,0.0
55,36960,-817.503,-1.216522,672,76700.84,0.0
56,37632,-1073.2782,-1.59714,672,102455.64,0.0
57,38304,-968.6148,-1.441391,672,91742.85,0.0
58,38976,-789.4347,-1.174754,672,73411.11,0.0
59,39648,-861.3614,-1.281788,672,81335.89,0.0
60,40320,-1116.1896,-1.660996,672,106266.41,0.0
61,40992,-1104.5849,-1.643728,672,105295.35,0.0
62,41664,-855.2534,-1.272698,672,80222.96,0.0
63,42336,-1005.1291,-1.495728,672,93680.28,0.0
64,43008,-890.2041,-1.324708,672,83186.92,0.0
65,43680,-929.9999,-1.383928,672,87200.96,0.0
66,44352,-983.3447,-1.463311,672,94043.71,0.0
67,45024,-914.5397,-1.360922,672,85961.05,0.0
68,45696,-856.7,-1.274851,672,80875.76,0.0
69,46368,-932.3622,-1.387444,672,88135.57,0.0
70,47040,-1089.1372,-1.62074,672,103899.75,0.0
71,47712,-767.5573,-1.142198,672,71765.93,0.0
72,48384,-952.6629,-1.417653,672,90182.68,0.0
73,49056,-916.0071,-1.363106,672,87152.2,0.0
74,49728,-948.7264,-1.411795,672,90651.65,0.0
75,50400,-941.3453,-1.400811,672,88414.05,0.0
76,51072,-770.4418,-1.146491,672,70342.79,0.0
77,51744,-783.2218,-1.165509,672,72612.55,0.0
78,52416,-965.5213,-1.436788,672,92174.32,0.0
79,53088,-1093.9096,-1.627842,672,104259.53,0.0
80,53760,-806.6827,-1.200421,672,75097.61,0.0
81,54432,-912.6857,-1.358163,672,85772.92,0.0
82,55104,-778.0641,-1.157833,672,71640.12,0.0
83,55776,-812.0664,-1.208432,672,76348.11,0.0
84,56448,-773.7436,-1.151404,672,71364.44,0.0
85,57120,-1027.8882,-1.529596,672,97950.62,0.0
86,57792,-913.1203,-1.35881,672,86494.13,0.0
87,58464,-785.1411,-1.168365,672,71961.0,0.0
88,59136,-885.5594,-1.317797,672,82496.95,0.0
89,59808,-877.5386,-1.305861,672,83601.93,0.0
90,60480,-951.1149,-1.41535,672,89302.04,0.0
91,61152,-1069.0501,-1.590848,672,102784.41,0.0
92,61824,-910.541,-1.354972,672,85077.07,0.0
93,62496,-782.6225,-1.164617,672,72078.44,0.0
94,63168,-857.9686,-1.276739,672,81123.55,0.0
95,63840,-1061.0598,-1.578958,672,100300.04,0.0
96,64512,-1059.5118,-1.576654,672,100419.1,0.0
97,65184,-898.1308,-1.336504,672,83641.61,0.0
98,65856,-953.4907,-1.418885,672,89439.03,0.0
99,66528,-780.6451,-1.161674,672,72980.39,0.0
100,67200,-952.2559,-1.417047,672,89308.58,0.0
101,67872,-1058.3159,-1.574875,672,99850.17,0.0
102,68544,-787.7659,-1.172271,672,72759.24,0.0
103,69216,-816.0737,-1.214395,672,76242.88,0.0
104,69888,-802.7354,-1.194547,672,74616.97,0.0
105,70560,-769.4515,-1.145017,672,71241.06,0.0
106,71232,-1056.9066,-1.572778,672,101402.86,0.0
107,71904,-982.1256,-1.461496,672,93467.72,0.0
108,72576,-1061.4449,-1.579531,672,101374.99,0.0
109,73248,-878.2643,-1.306941,672,82434.62,0.0
110,73920,-1030.1842,-1.533012,672,98540.95,0.0
111,74592,-907.5833,-1.35057,672,85643.92,0.0
112,75264,-782.3976,-1.164282,672,72635.81,0.0
113,75936,-751.3923,-1.118143,672,69239.93,0.0
114,76608,-909.8875,-1.353999,672,86135.55,0.0
115,77280,-918.8333,-1.367311,672,86498.96,0.0
116,77952,-912.4799,-1.357857,672,86065.83,0.0
117,78624,-815.6368,-1.213745,672,77017.7,0.0
118,79296,-857.5341,-1.276092,672,81173.71,0.0
119,79968,-875.1025,-1.302236,672,81499.96,0.0
120,80640,-1086.9618,-1.617503,672,103674.51,0.0
121,81312,-912.1291,-1.357335,672,86301.16,0.0
122,81984,-1062.4545,-1.581034,672,100818.52,0.0
123,82656,-819.8269,-1.21998,672,76611.7,0.0
124,83328,-957.1727,-1.424364,672,91872.11,0.0
125,84000,-950.7697,-1.414836,672,91170.91,0.0
126,84672,-765.9232,-1.139767,672,72085.91,0.0
127,85344,-874.9964,-1.302078,672,82331.07,0.0
128,86016,-904.1096,-1.345401,672,85889.8,0.0
129,86688,-966.0808,-1.43762,672,90862.49,0.0
130,87360,-1058.5451,-1.575216,672,101461.58,0.0
131,88032,-1058.4592,-1.575088,672,101202.83,0.0
132,88704,-984.4752,-1.464993,672,92645.0,0.0
133,89376,-884.7684,-1.31662,672,83261.96,0.0
134,90048,-901.4051,-1.341377,672,85500.94,0.0
135,90720,-899.0899,-1.337931,672,84000.88,0.0
136,91392,-1081.7261,-1.609711,672,103074.73,0.0
137,92064,-768.9406,-1.144257,672,71775.31,0.0
138,92736,-1032.7991,-1.536903,672,98358.79,0.0
139,93408,-954.1497,-1.419866,672,90805.28,0.0
140,94080,-1075.8112,-1.60091,672,101957.2,0.0
141,94752,-933.3785,-1.388956,672,87984.35,0.0
142,95424,-867.6751,-1.291183,672,81746.52,0.0
143,96096,-940.3714,-1.399362,672,90329.58,0.0
144,96768,-956.8434,-1.423874,672,90479.52,0.0
145,97440,-842.9525,-1.254394,672,78388.61,0.0
146,98112,-955.551,-1.421951,672,90848.85,0.0
147,98784,-898.0995,-1.336458,672,83722.48,0.0
148,99456,-870.4824,-1.295361,672,71560.69,11250.0
149,100128,-878.9056,-1.307895,672,73301.84,11250.0
150,100800,-1009.7176,-1.502556,672,95258.24,0.0
151,101472,-918.9814,-1.367532,672,84770.04,0.0
152,102144,-916.212,-1.363411,672,85408.02,0.0
153,102816,-808.6779,-1.20339,672,75336.02,0.0
154,103488,-787.3676,-1.171678,672,73081.5,0.0
155,104160,-1118.3062,-1.664146,672,107800.27,0.0
156,104832,-1047.7328,-1.559126,672,100743.74,0.0
157,105504,-802.4726,-1.194156,672,75927.67,0.0
158,106176,-808.653,-1.203353,672,76302.77,0.0
159,106848,-768.6439,-1.143815,672,71962.03,0.0
160,107520,-1075.7275,-1.600785,672,102248.25,0.0
161,108192,-886.5171,-1.319222,672,82591.4,0.0
162,108864,-981.1964,-1.460114,672,93204.24,0.0
163,109536,-848.4811,-1.262621,672,79736.91,0.0
164,110208,-777.4661,-1.156944,672,71567.14,0.0
165,110880,-911.1085,-1.355816,672,86975.9,0.0
166,111552,-951.409,-1.415787,672,90451.69,0.0
167,112224,-984.1086,-1.464447,672,93208.45,0.0
168,112896,-783.8921,-1.166506,672,71054.12,0.0
169,113568,-932.8407,-1.388156,672,88169.8,0.0
170,114240,-892.7441,-1.328488,672,74215.84,11250.0
171,114912,-906.0608,-1.348305,672,85424.28,0.0
172,115584,-791.9169,-1.178448,672,73136.24,0.0
173,116256,-1052.3138,-1.565943,672,100492.86,0.0
174,116928,-880.1094,-1.309687,672,83954.96,0.0
175,117600,-907.5387,-1.350504,672,86470.35,0.0
176,118272,-938.5652,-1.396674,672,88954.0,0.0
177,118944,-815.5504,-1.213617,672,75748.1,0.0
178,119616,-889.0734,-1.323026,672,84409.15,0.0
179,120288,-805.0431,-1.197981,672,75464.28,0.0
180,120960,-763.0109,-1.135433,672,71083.73,0.0
181,121632,-1080.706,-1.608193,672,103708.93,0.0
182,122304,-1044.4855,-1.554294,672,99630.68,0.0
183,122976,-1080.8951,-1.608475,672,104217.19,0.0
184,123648,-1006.5058,-1.497776,672,94952.84,0.0
185,124320,-887.1558,-1.320172,672,82987.45,0.0
186,124992,-783.8988,-1.166516,672,73738.42,0.0
187,125664,-817.7092,-1.216829,672,77099.56,0.0
188,126336,-1045.9842,-1.556524,672,99667.44,0.0
189,127008,-955.4028,-1.42173,672,90586.08,0.0
190,127680,-804.3229,-1.196909,672,74946.08,0.0
191,128352,-910.7052,-1.355216,672,86285.54,0.0
192,129024,-938.2955,-1.396273,672,88526.94,0.0
193,129696,-908.3428,-1.351701,672,86480.46,0.0
194,130368,-856.8115,-1.275017,672,80481.74,0.0
195,131040,-772.0694,-1.148913,672,72112.08,0.0
196,131712,-1006.7413,-1.498127,672,95118.34,0.0
197,132384,-772.7842,-1.149976,672,71633.97,0.0
198,133056,-1038.8689,-1.545936,672,98351.42,0.0
199,133728,-1002.3385,-1.491575,672,95246.26,0.0
200,134400,-1050.6815,-1.563514,672,100386.24,0.0
201,135072,-926.7679,-1.379119,672,87410.64,0.0
202,135744,-873.57,-1.299955,672,72576.59,9660.0
203,136416,-795.9715,-1.184481,672,73190.47,0.0
204,137088,-912.9956,-1.358624,672,87658.02,0.0
205,137760,-997.5221,-1.484408,672,94983.14,0.0
206,138432,-753.4331,-1.12118,672,69914.31,0.0
207,139104,-940.3723,-1.399364,672,89929.24,0.0
208,139776,-962.4412,-1.432204,672,89790.05,0.0
209,140448,-787.846,-1.17239,672,74141.56,0.0
210,141120,-1022.487,-1.521558,672,96553.42,0.0
211,141792,-953.0316,-1.418202,672,90866.79,0.0
212,142464,-943.5225,-1.404051,672,89343.28,0.0
213,143136,-884.4677,-1.316172,672,82631.69,0.0
214,143808,-772.2191,-1.149136,672,71826.86,0.0
215,144480,-982.9791,-1.462767,672,94546.29,0.0
216,145152,-842.863,-1.25426,672,78753.35,0.0
217,145824,-889.4547,-1.323593,672,83275.02,0.0
218,146496,-783.9715,-1.166624,672,74239.36,0.0
219,147168,-757.063,-1.126582,672,69971.98,0.0
220,147840,-801.7654,-1.193103,672,74575.07,0.0
221,148512,-815.2998,-1.213244,672,77530.92,0.0
222,149184,-856.6238,-1.274738,672,79821.1,0.0
223,149856,-767.204,-1.141673,672,70623.01,0.0
224,150528,-949.6223,-1.413128,672,91144.21,0.0
225,151200,-945.9268,-1.407629,672,89438.55,0.0
226,151872,-1039.6725,-1.547132,672,98901.23,0.0
227,152544,-1038.5513,-1.545463,672,99631.74,0.0
228,153216,-965.1298,-1.436205,672,91772.63,0.0
229,153888,-1053.5578,-1.567794,672,100444.58,0.0
230,154560,-952.0606,-1.416757,672,90974.55,0.0
231,155232,-957.7572,-1.425234,672,91927.45,0.0
232,155904,-953.586,-1.419027,672,91021.27,0.0
233,156576,-929.5407,-1.383245,672,87691.88,0.0
234,157248,-941.388,-1.400875,672,90027.38,0.0
235,157920,-948.7123,-1.411774,672,91409.02,0.0
236,158592,-1056.4956,-1.572166,672,100675.9,0.0
237,159264,-759.1079,-1.129625,672,70688.97,0.0
238,159936,-900.3753,-1.339844,672,84441.02,0.0
239,160608,-830.4558,-1.235797,672,77480.81,0.0
240,161280,-1017.8575,-1.514669,672,96668.81,0.0
241,161952,-772.3274,-1.149297,672,71558.5,0.0
242,162624,-1074.6375,-1.599163,672,102709.23,0.0
243,163296,-908.3635,-1.351731,672,86257.89,0.0
244,163968,-963.8656,-1.434324,672,90952.56,0.0
245,164640,-962.2093,-1.431859,672,92244.07,0.0
246,165312,-819.8246,-1.219977,672,75709.49,0.0
247,165984,-1077.4496,-1.603348,672,102889.47,0.0
248,166656,-860.9146,-1.281123,672,80908.77,0.0
249,167328,-779.5868,-1.160099,672,71962.53,0.0
250,168000,-942.0747,-1.401897,672,90328.86,0.0
251,168672,-972.4814,-1.447145,672,91766.88,0.0
252,169344,-1111.3791,-1.653838,672,107765.55,0.0
253,170016,-778.4447,-1.1584,672,73385.67,0.0
254,170688,-1045.1904,-1.555343,672,99095.58,0.0
255,171360,-1032.9699,-1.537158,672,98059.83,0.0
256,172032,-862.4081,-1.283345,672,80894.36,0.0
257,172704,-961.9791,-1.431517,672,90889.67,0.0
258,173376,-970.8644,-1.444739,672,92695.3,0.0
259,174048,-908.6013,-1.352085,672,86983.97,0.0
260,174720,-971.8187,-1.446159,672,92183.9,0.0
261,175392,-901.5179,-1.341544,672,86661.03,0.0
262,176064,-814.7222,-1.212384,672,77492.47,0.0
263,176736,-794.9179,-1.182914,672,74099.54,0.0
264,177408,-1015.7137,-1.511479,672,97015.21,0.0
265,178080,-768.4799,-1.143571,672,71131.29,0.0
266,178752,-912.7232,-1.358219,672,86245.14,0.0
267,179424,-1013.0173,-1.507466,672,96767.92,0.0
268,180096,-853.5897,-1.270223,672,79575.66,0.0
269,180768,-801.4148,-1.192582,672,75542.23,0.0
270,181440,-921.7681,-1.371679,672,86569.36,0.0
271,182112,-923.1155,-1.373684,672,88440.07,0.0
272,182784,-761.1434,-1.132654,672,70913.94,0.0
273,183456,-887.0111,-1.319957,672,83143.16,0.0
274,184128,-776.7406,-1.155864,672,72047.75,0.0
275,184800,-1038.4506,-1.545313,672,98525.71,0.0
276,185472,-801.7007,-1.193007,672,75104.86,0.0
277,186144,-755.4744,-1.124218,672,70278.15,0.0
278,186816,-1058.308,-1.574863,672,101363.81,0.0
279,187488,-767.9149,-1.142731,672,71540.97,0.0
280,188160,-786.8545,-1.170914,672,73081.73,0.0
281,188832,-1018.2293,-1.515222,672,97879.82,0.0
282,189504,-936.8239,-1.394083,672,88789.38,0.0
283,190176,-939.2776,-1.397735,672,88950.67,0.0
284,190848,-783.6752,-1.166183,672,72938.21,0.0
285,191520,-745.1839,-1.108905,672,68578.8,0.0
286,192192,-1064.2672,-1.583731,672,101830.25,0.0
287,192864,-1052.5934,-1.566359,672,100785.37,0.0
288,193536,-934.8667,-1.391171,672,88482.25,0.0
289,194208,-896.2702,-1.333735,672,83623.49,0.0
290,194880,-1014.0356,-1.508982,672,95878.82,0.0
291,195552,-777.7233,-1.157326,672,72788.44,0.0
292,196224,-940.8478,-1.400071,672,89605.61,0.0
293,196896,-1059.6389,-1.576844,672,101683.43,0.0
294,197568,-759.9002,-1.130804,672,71004.66,0.0
295,198240,-920.0208,-1.369079,672,87283.47,0.0
296,198912,-873.3027,-1.299558,672,83150.87,0.0
297,199584,-899.6467,-1.33876,672,85031.03,0.0
298,200256,-947.7305,-1.410313,672,90451.66,0.0
299,200928,-750.3537,-1.116598,672,69642.55,0.0
300,201600,-809.146,-1.204086,672,76235.2,0.0
301,202272,-756.4122,-1.125613,672,70298.29,0.0
302,202944,-1093.7872,-1.62766,672,104270.03,0.0
303,203616,-1019.4022,-1.516968,672,97234.21,0.0
304,204288,-760.6396,-1.131904,672,70774.4,0.0
305,204960,-1055.6459,-1.570902,672,100235.57,0.0
306,205632,-856.7994,-1.274999,672,80486.4,0.0
307,206304,-1043.3303,-1.552575,672,99832.35,0.0
308,206976,-784.1442,-1.166881,672,73346.31,0.0
309,207648,-1047.7004,-1.559078,672,100904.66,0.0
310,208320,-1075.8381,-1.60095,672,103090.48,0.0
311,208992,-1054.7965,-1.569638,672,99944.77,0.0
312,209664,-773.1569,-1.150531,672,71766.19,0.0
313,210336,-1051.052,-1.564065,672,100972.12,0.0
314,211008,-1065.7778,-1.585979,672,101473.87,0.0
315,211680,-937.0984,-1.394492,672,89485.1,0.0
316,212352,-754.1675,-1.122273,672,70588.49,0.0
317,213024,-1006.4812,-1.49774,672,95776.86,0.0
318,213696,-969.7612,-1.443097,672,91867.82,0.0
319,214368,-793.5775,-1.180919,672,75166.31,0.0
320,215040,-1081.2513,-1.609005,672,104401.79,0.0
321,215712,-919.3156,-1.368029,672,87514.71,0.0
322,216384,-894.606,-1.331259,672,84910.52,0.0
323,217056,-923.4259,-1.374146,672,87049.42,0.0
324,217728,-1048.898,-1.56086,672,100194.4,0.0
325,218400,-944.7897,-1.405937,672,89580.71,0.0
326,219072,-1030.3148,-1.533207,672,98342.95,0.0
327,219744,-777.1137,-1.156419,672,73326.93,0.0
328,220416,-758.768,-1.129119,672,70211.24,0.0
329,221088,-933.7158,-1.389458,672,88140.84,0.0
330,221760,-900.1148,-1.339457,672,85461.23,0.0
331,222432,-990.213,-1.473531,672,94036.06,0.0
332,223104,-935.0437,-1.391434,672,89426.84,0.0
333,223776,-854.9669,-1.272272,672,80151.2,0.0
334,224448,-908.085,-1.351317,672,86318.98,0.0
335,225120,-787.6439,-1.172089,672,73398.92,0.0
336,225792,-905.5057,-1.347479,672,86418.0,0.0
337,226464,-765.614,-1.139307,672,71496.6,0.0
338,227136,-862.829,-1.283972,672,80882.24,0.0
339,227808,-750.2207,-1.1164,672,70681.39,0.0
340,228480,-762.3439,-1.13444,672,71400.38,0.0
341,229152,-769.597,-1.145234,672,72196.54,0.0
342,229824,-1004.2915,-1.494481,672,96443.67,0.0
343,230496,-1068.1328,-1.589483,672,102307.75,0.0
344,231168,-1063.001,-1.581847,672,101677.13,0.0
345,231840,-1007.0732,-1.498621,672,96422.33,0.0
346,232512,-1037.9006,-1.544495,672,99560.36,0.0
347,233184,-960.4482,-1.429238,672,90655.69,0.0
348,233856,-901.8665,-1.342063,672,85892.23,0.0
349,234528,-948.4714,-1.411416,672,89336.98,0.0
350,235200,-833.7858,-1.240753,672,77925.11,0.0
351,235872,-773.9689,-1.151739,672,73209.4,0.0
352,236544,-903.3464,-1.344266,672,84480.98,0.0
353,237216,-793.3097,-1.18052,672,74540.74,0.0
354,237888,-1074.8819,-1.599527,672,102967.9,0.0
355,238560,-880.2903,-1.309956,672,83122.2,0.0
356,239232,-893.3356,-1.329368,672,84260.81,0.0
357,239904,-1038.5983,-1.545533,672,98504.28,0.0
358,240576,-1050.2781,-1.562914,672,99894.63,0.0
359,241248,-768.2287,-1.143197,672,71151.81,0.0
360,241920,-744.1271,-1.107332,672,69580.8,0.0
361,242592,-923.7398,-1.374613,672,86101.18,0.0
362,243264,-775.2524,-1.153649,672,71566.63,0.0
363,243936,-973.2322,-1.448262,672,91983.81,0.0
364,244608,-850.7712,-1.266029,672,79466.01,0.0
365,245280,-1070.0181,-1.592289,672,102220.69,0.0
366,245952,-760.4382,-1.131604,672,70836.95,0.0
367,246624,-910.2432,-1.354529,672,86452.69,0.0
368,247296,-872.2713,-1.298023,672,82637.04,0.0
369,247968,-959.3462,-1.427599,672,92016.07,0.0
370,248640,-821.5463,-1.222539,672,77537.5,0.0
371,249312,-801.2188,-1.19229,672,75097.82,0.0
372,249984,-740.0795,-1.101309,672,67550.76,0.0
373,250656,-894.1006,-1.330507,672,74206.85,11250.0
374,251328,-1062.7127,-1.581418,672,101560.37,0.0
375,252000,-1098.33,-1.63442,672,105015.1,0.0
376,252672,-927.3742,-1.380021,672,87568.56,0.0
377,253344,-970.4106,-1.444063,672,92759.03,0.0
378,254016,-902.044,-1.342327,672,86677.71,0.0
379,254688,-907.4254,-1.350335,672,86227.26,0.0
380,255360,-760.9301,-1.132337,672,70466.24,0.0
381,256032,-942.1578,-1.402021,672,88585.96,0.0
382,256704,-894.2559,-1.330738,672,85439.45,0.0
383,257376,-792.4108,-1.179183,672,75239.26,0.0
384,258048,-1057.8098,-1.574122,672,102441.94,0.0
385,258720,-854.2001,-1.271131,672,80613.95,0.0
386,259392,-898.3887,-1.336888,672,85290.06,0.0
387,260064,-980.6773,-1.459341,672,93059.39,0.0
388,260736,-764.2759,-1.137315,672,70658.26,0.0
389,261408,-994.252,-1.479542,672,93666.16,0.0
390,262080,-822.7765,-1.22437,672,75923.46,0.0
391,262752,-851.2487,-1.266739,672,80064.49,0.0
392,263424,-942.503,-1.402534,672,90191.36,0.0
393,264096,-949.1694,-1.412454,672,91426.09,0.0
394,264768,-1042.671,-1.551594,672,99171.05,0.0
395,265440,-1062.596,-1.581244,672,101042.98,0.0
396,266112,-903.1808,-1.344019,672,86477.68,0.0
397,266784,-775.5076,-1.154029,672,73126.4,0.0
398,267456,-860.6409,-1.280716,672,80803.01,0.0
399,268128,-921.9307,-1.371921,672,86518.39,0.0
400,268800,-867.4622,-1.290866,672,73140.61,9660.0
401,269472,-941.1283,-1.400488,672,89162.57,0.0
402,270144,-833.7574,-1.24071,672,79060.91,0.0
403,270816,-834.8877,-1.242392,672,78535.25,0.0
404,271488,-759.7584,-1.130593,672,71009.84,0.0
405,272160,-758.5189,-1.128748,672,71660.59,0.0
406,272832,-898.1034,-1.336463,672,84889.18,0.0
407,273504,-772.6566,-1.149787,672,72729.22,0.0
408,274176,-954.3743,-1.4202,672,91130.98,0.0
409,274848,-889.234,-1.323265,672,83914.09,0.0
410,275520,-1067.3004,-1.588245,672,102166.32,0.0
411,276192,-775.043,-1.153338,672,72388.49,0.0
412,276864,-809.2578,-1.204253,672,77031.61,0.0
413,277536,-752.6671,-1.12004,672,71043.03,0.0
414,278208,-765.9381,-1.139789,672,71058.54,0.0
415,278880,-896.208,-1.333643,672,84795.54,0.0
416,279552,-1054.2872,-1.56888,672,100185.42,0.0
417,280224,-892.7299,-1.328467,672,84577.07,0.0
418,280896,-887.1686,-1.320191,672,83552.32,0.0
419,281568,-1051.7377,-1.565086,672,101248.54,0.0
420,282240,-1087.7465,-1.61867,672,102968.11,0.0
421,282912,-773.0725,-1.150405,672,72532.41,0.0
422,283584,-852.1061,-1.268015,672,80346.38,0.0
423,284256,-1053.9086,-1.568316,672,100980.32,0.0
424,284928,-837.1356,-1.245737,672,78816.86,0.0
425,285600,-898.2177,-1.336633,672,85319.33,0.0
426,286272,-938.1987,-1.396129,672,88436.4,0.0
427,286944,-797.6378,-1.186961,672,75211.42,0.0
428,287616,-778.335,-1.158237,672,73195.07,0.0
429,288288,-874.2533,-1.300972,672,82033.41,0.0
430,288960,-1037.2636,-1.543547,672,98601.0,0.0
431,289632,-1065.2918,-1.585256,672,102366.23,0.0
432,290304,-891.6411,-1.326847,672,84273.31,0.0
433,290976,-934.5581,-1.390711,672,89839.44,0.0
434,291648,-1070.8907,-1.593587,672,102674.7,0.0
435,292320,-837.6275,-1.246469,672,79485.03,0.0
436,292992,-936.331,-1.39335,672,89288.94,0.0
437,293664,-1045.9438,-1.556464,672,100124.03,0.0
438,294336,-871.5425,-1.296938,672,81721.65,0.0
439,295008,-1053.9461,-1.568372,672,101834.72,0.0
440,295680,-1039.8823,-1.547444,672,99043.91,0.0
441,296352,-1073.5913,-1.597606,672,102616.12,0.0
442,297024,-805.7899,-1.199092,672,76681.13,0.0
443,297696,-926.1123,-1.378143,672,88872.34,0.0
444,298368,-896.278,-1.333747,672,85069.64,0.0
445,299040,-884.9382,-1.316872,672,84108.21,0.0
446,299712,-769.497,-1.145085,672,71034.75,0.0
